RO_VALUES
20009
19984
20004
20000
19998
19980
20000
20004
19980
19991
20000
20000
20000
19980
20000
20000
20014
20006
20004
19987
19980
19982
20000
19997
20004
19984
20000
20004
20000
20020
20017
19992
20010
19984
20012
20004
20000
19998
19984
19984
20000
20000
19980
19984
19984
20003
20000
20000
20010
20004
20004
20000
19982
19982
20000
19990
19990
20000
19980
19980
20000
19980
20000
20000
19998
19980
19968
19980
19980
19982
19999
20000
20000
19980
19982
20000
20000
20020
20000
20000
19993
20010
20000
20006
20000
20000
19970
20000
20000
20004
20004
19993
20001
20000
20000
20004
20020
20000
20000
19972
19980
19980
20000
20000
20000
19998
20000
20000
19988
20004
19984
20000
19986
20000
19978
20000
20000
20000
19998
19980
19980
20000
20006
20004
20000
20000
19997
20005
20000
20006
20000
19996
20000
20004
20004
19982
19980
19984
20000
19984
20000
20004
19980
19987
20000
20004
20000
19984
19968
19987
19980
20005
19986
19984
20004
20004
20020
20015
20000
20000
19998
20000
20004
20000
20005
20000
19992
19980
20000
20000
20007
19986
20000
20000
20000
20000
19998
20000
19988
20004
19980
19988
20005
19984
20004
20000
20000
20000
19998
20000
19998
20009
20014
20000
20006
20004
20004
19998
19984
20000
20000
20000
20000
20000
19988
20018
20000
20000
19984
19997
20000
20221
20004
20000
20000
19984
20000
20006
20000
20001
20000
20004
19998
19996
20000
20004
20000
20000
20005
19989
19999
19980
19982
20004
20006
20004
20004
20000
20000
20006
20004
19978
19980
19980
19980
19980
20014
20014
20004
20000
20000
20000
20000
20004
20000
19980
20000
20000
20000
20005
20004
20000
20000
20014
20000
19980
19980
19980
20000
19998
20004
19989
20020
20020
20020
19993
20000
19974
20014
20000
20000
19984
19980
19991
20000
20016
20014
20000
20000
20000
19992
19992
20000
20019
20000
20000
20004
20004
20004
20004
20000
19984
20000
20000
19978
20000
20004
20006
20005
19986
19980
20002
20004
20000
20000
19992
19999
20020
20007
20000
20000
20000
20004
19996
20000
19992
20004
20027
20006
20004
19993
20000
20000
20000
20000
20005
20004
20000
20000
20006
20020
20004
20000
19980
19980
19980
19980
20000
19984
20000
20004
20000
20004
19993
19980
19984
19999
20000
19984
19984
19984
20000
20016
20020
20014
20006
20000
19982
19980
20005
20000
20004
20000
20000
20009
20000
19980
19958
19980
19978
20000
20002
20000
20006
20016
20020
20007
20000
19982
19980
19980
19980
20000
20000
20000
20000
20000
20000
19986
19984
19980
20000
19998
19980
20000
19978
20014
20020
20004
20000
20000
20000
20006
20004
20006
20004
20000
19978
20004
20000
20000
19980
19980
20005
20009
20006
20000
20000
20010
20015
20020
20000
20000
20000
20000
20000
20000
19980
20000
20000
20000
20020
20020
19980
20000
19989
20005
20010
19984
19980
19980
20000
20009
20004
20000
20000
20000
20015
20020
20004
20000
19984
19980
20004
20000
20010
20000
20005
20004
19983
19980
19984
19980
19970
20000
20000
19980
19980
20000
20006
20000
20000
20000
19991
20020
20004
20013
20004
20006
20004
20000
20013
20000
19994
19978
20004
20009
20000
20010
20004
20004
19980
19978
19980
19984
20000
19989
20000
20006
19980
20000
20000
20006
20025
20000
19980
20000
20000
20007
20015
20000
19978
20000
20000
20000
19980
19980
19980
20000
20000
20004
19998
19980
20000
20000
20000
20004
19985
19980
19980
20000
20009
20015
20000
20000
19978
20000
20018
20004
20010
19980
19998
19978
20020
20004
19980
19987
20000
20020
20013
20003
20004
19992
20000
20000
20002
20004
20004
20011
19991
20000
20000
20000
20000
20020
20013
20000
20000
19980
19984
19980
19984
20000
20020
20000
20000
20000
19984
20000
19995
19976
20006
20020
20000
19980
19968
20000
20004
20015
20004
20018
20020
20000
20010
20000
20000
19980
19988
19993
19993
20004
20013
20000
19998
20000
20000
20000
20000
20010
20000
20002
19984
19980
20000
20000
20004
19984
19980
20000
20000
20004
20000
19984
19987
20004
20000
20017
20007
20000
20000
19985
20006
20000
20000
20000
20000
20000
20006
20004
19980
19984
19988
20000
20013
20000
19984
20004
20000
20012
20000
20000
19980
19980
20004
20006
19968
19980
19980
20004
20020
20000
20000
20001
19980
19980
20000
20020
20004
19980
20000
20000
20000
19993
20005
20000
20004
20000
20004
19984
20000
20000
20000
20002
19980
19972
19998
20000
20004
19968
20000
19976
20004
20004
20000
20000
19980
19980
19981
19990
20000
20000
20000
20000
20001
20004
20004
20000
20000
20000
20006
20004
20000
19982
20000
20000
20000
19995
19980
19477
19980
20000
20013
20000
20000
20000
19978
20000
20000
19980
20000
19976
19989
19980
19994
19996
20000
20007
20000
20004
20001
20000
19999
20016
20016
20013
20004
20004
20004
20000
20019
20004
19980
19998
20000
20006
20000
20000
20004
20000
20007
20000
20004
20004
19984
19980
20000
20006
20000
19999
20000
19992
20000
19984
20000
20004
19980
20000
19980
19980
19992
20000
20000
20007
20000
20000
19980
19984
20007
19982
20006
20012
20000
19978
19991
20000
19972
19980
20000
20004
19986
19980
19986
20004
19978
20004
19984
19987
19984
20000
20000
19976
19991
20000
19992
20004
20000
20004
20000
19984
20010
20004
20000
20002
20004
20000
20014
20020
20000
20003
19978
20004
20000
19998
20000
20004
20000
20003
20004
20000
20000
20004
20000
19990
20006
20000
19988
20000
19976
20000
20010
20000
19970
20000
19998
20000
20000
20000
20000
19984
20003
20000
19993
19987
20000
20000
20002
20000
19987
20000
20000
20004
20007
20004
20004
20005
19984
19980
20000
20000
19980
19984
20000
20015
20004
20000
19980
19980
20004
20000
20005
19980
19980
19980
19984
20000
20001
19980
19980
20004
20014
20000
19982
20005
20004
20000
20000
20004
20000
19984
20005
20000
20000
20000
19980
19984
20004
20004
19987
20000
19980
19980
20000
20014
20000
19987
19980
20000
20000
20000
20000
20000
20000
20004
20000
20000
20000
20000
20007
20000
20000
19984
19998
19984
20092
19984
19994
20000
20000
20000
20000
20005
20000
20000
19998
20000
19988
19988
20000
19980
19980
19970
20157
20000
19984
19978
20004
20000
19980
19998
20000
20000
20006
20000
19980
19980
20000
20000
20004
20004
20004
19980
20005
20006
20000
20000
20000
20006
20016
20000
19985
20004
20004
20004
20004
19995
20000
19987
19984
19984
20000
20000
20004
20004
20005
20004
20000
19980
19980
20000
20029
20000
19980
19966
19980
20004
20000
20000
19998
19980
19978
20000
20020
20020
20000
20000
19980
20000
20000
20000
19982
19984
20000
20000
19998
20000
20004
20006
20013
20004
19999
19980
20000
20000
20007
20017
20000
20000
20000
20000
20000
19986
19966
19980
19980
20014
20020
20004
20000
20000
20000
20002
20000
20000
19970
20000
20004
20013
20000
20004
20006
20000
20004
20004
20000
20000
20000
20000
20000
20000
20000
19984
20000
20018
20000
20000
20000
20002
20006
20004
20004
20004
20000
20000
20000
20004
20020
20000
19987
19980
19976
19960
19982
20000
20005
20014
20000
19984
19966
19996
20004
20008
20000
19980
19992
19986
20004
19986
20000
19982
20004
20000
20000
20005
20000
19984
20005
20020
20006
20000
20000
19991
20004
20020
20000
19984
20004
20020
20006
20000
20000
19980
19980
19980
19980
19982
19980
19991
20006
19984
19980
20000
19984
20000
19998
20004
20000
20000
20004
20004
20000
20000
20002
20000
20010
19998
20000
19984
19996
19980
20000
20004
20000
20004
20000
19980
20000
20004
20004
20004
20000
20004
20020
20020
20004
19984
19976
20004
20000
20004
19976
20000
19984
19984
19976
19986
20000
20000
20020
20000
20000
19980
19968
19964
19980
19472
19980
20000
19984
20004
20000
20000
19984
20000
20000
20000
20000
19980
19980
19976
19978
20004
20000
20004
20004
19980
19998
20007
20000
20000
19980
20000
20000
20004
19980
20000
20004
20013
20000
19980
20005
20000
20000
20000
20009
20000
19998
20000
20004
20010
20000
19992
19991
20004
20004
20000
19984
19980
19980
20000
20000
20000
19968
20004
19980
20000
20006
19998
19984
19980
19980
20000
20015
20000
19984
20000
19984
19980
20000
20004
20000
19980
19980
20000
20006
20002
19999
19999
20006
20013
20006
20000
20004
20006
20000
20000
20000
20000
20014
20004
20004
20000
20003
20016
20000
20000
19984
19984
20006
20000
19978
19512
20004
19980
19980
20000
20000
19976
19998
19980
19984
19987
20000
20000
20000
20000
19980
19992
20000
20000
20000
20000
20000
20014
20004
20000
19987
20000
20012
20004
20000
20005
19984
20000
20016
20004
20004
20004
20000
20000
20000
20000
20000
20000
19984
20012
20000
20020
20006
20000
20000
20000
20005
19980
19984
20004
20000
20000
19980
19980
20004
20004
19987
19983
19980
19984
20013
20004
19998
20000
20000
20000
20000
20000
20004
20000
20000
19978
20000
20004
20005
19980
19980
19987
20009
20006
20000
19984
20000
20004
20005
19980
19992
19996
19980
20000
19986
20000
20001
20004
20014
20020
20004
20006
20000
19968
20000
20000
20010
20000
20000
20000
20006
20000
19980
19980
20000
20006
19989
19987
19984
20006
20000
20000
19998
19972
20000
20000
19984
19980
20014
19958
19984
20000
20000
20000
20000
20000
19984
19980
19993
19980
20005
20006
20004
20000
20014
20000
20005
20000
20017
20004
19988
20000
19984
20000
20000
20002
20000
20000
19984
19984
20014
20014
19978
19980
20000
20000
20000
19984
19984
20000
20004
20000
20016
19984
19980
19980
20000
19997
19986
20000
20000
19984
20004
19988
20000
20000
20000
20000
20000
20000
20000
20004
20004
20004
19988
19998
20000
20000
20000
20004
20020
20000
20000
19978
20000
20000
19986
19984
19980
19980
19978
20004
19982
19980
19980
20000
20000
20005
19980
19980
20000
20000
20009
20004
20004
20004
20000
20004
20000
19573
19980
20000
20006
20000
20000
20004
19984
19998
20000
20004
20000
19978
20000
20000
20000
19990
20000
19992
20004
20004
20000
20000
19984
20000
19991
20000
20000
20000
19984
19984
20000
20000
20000
19984
19986
20000
20000
19984
19984
20000
20015
20000
20000
20000
20000
19988
20000
20000
19996
20001
20000
20004
20000
20004
20000
20000
19970
20015
20006
20000
19998
19980
20000
20014
20000
20004
20000
19984
19987
19980
19987
19980
19980
19996
20000
19984
20000
19980
19992
20004
20005
19980
19978
19980
19992
20000
20000
19990
19980
19958
20000
20000
20000
20000
19980
20000
20004
20000
20000
19980
19984
20006
19988
20014
20004
20000
20004
20000
20006
20004
20011
19984
20000
20013
20002
19993
19970
20004
20020
20000
20000
20000
19984
20000
20016
20004
20000
20000
19980
20000
20020
20013
19980
19980
20006
20000
20004
20000
20000
20000
19984
19980
19980
19980
19980
19980
20000
20004
20000
20000
20000
20020
20009
20000
20000
19980
20000
20004
20000
20000
19984
20004
20000
20000
19980
20005
20000
19984
19978
20000
20000
20000
20000
20000
20000
20009
20000
19972
19984
20000
20009
20004
20010
19980
20000
20004
19995
19992
20000
19980
20000
20006
20004
19992
20000
20000
20000
19984
20000
20000
20000
19984
19984
19980
19980
19998
20000
19978
19986
19978
19964
19980
19991
20000
19990
20005
19980
19982
20000
20000
19984
20004
20000
20000
20000
20004
19984
20000
20000
20000
20013
20000
19980
19980
19980
19980
19984
19987
19998
20000
20000
19991
19986
19980
20000
19984
20006
20013
20004
20000
19998
20000
19991
20024
20000
20000
20000
20007
20000
19984
19980
20000
20000
20000
20000
20000
20000
20000
20000
20012
20004
19986
19980
19998
19990
20015
20006
20000
20004
20004
20006
20004
19980
19980
19984
20013
20014
20000
20005
20000
20000
20020
20008
19988
20000
20000
20004
20000
20000
19982
19998
20012
20020
20020
20004
20000
19984
19994
20007
20004
20004
20004
20004
20000
20000
20004
20000
20000
20004
20020
20002
20002
19980
20000
20000
20000
19992
20000
20000
20000
20000
20000
19987
20012
20000
20000
20004
20006
20004
20000
20000
20000
20000
20000
20004
20014
20000
20000
19980
19980
20000
20004
20020
20006
20004
20000
19998
20000
20000
20012
20000
20000
20015
20000
19997
20000
20000
20004
20004
20000
20004
19984
20000
20000
20006
20006
20000
20000
20000
20000
20000
20000
19990
20000
20006
20004
19978
19980
20005
20004
20000
20004
19992
19986
20004
20013
20020
20017
20004
20000
20000
19984
20000
20000
20000
20000
20000
20020
20014
20000
19980
19984
19970
20000
19993
19997
20006
20020
20000
19980
19980
20000
20000
20004
20009
20004
19968
19980
19998
19991
20004
19984
19980
20000
19999
20000
20004
19984
19968
20004
20015
20014
20000
20000
20014
20000
20000
19984
19980
19980
20001
20004
20002
19998
19994
20000
20002
20006
20020
20000
20000
20000
20000
20000
20004
20014
20000
20000
20000
20000
20000
19998
20000
20000
20006
20000
19980
19980
20000
20000
20000
20007
20000
19984
19991
20011
19980
19980
20000
20000
20005
19997
19980
19978
19984
19984
19998
20000
20024
19968
20000
20011
20000
20004
20004
20000
20014
20009
20020
20020
20000
19984
19984
20008
20004
20004
20000
19978
20000
20000
20003
19980
20000
20000
20019
20006
20000
20007
19984
20000
20000
20014
20004
20016
20020
20014
20000
20000
19980
20000
20001
20000
20002
20000
20005
20004
20020
20006
20004
19980
20000
20000
20013
20000
19984
20000
19976
20014
20020
20014
20003
20004
20014
19996
19980
19964
19960
19980
20004
20004
20000
20000
20000
20000
20006
20000
20000
20013
20000
20000
19984
19980
19963
19960
19980
20000
20004
19976
19992
19984
20000
20020
20000
20000
20000
20204
20014
20000
19980
20000
19999
20000
20000
19984
20000
19980
20000
20000
20009
20004
19968
20000
20002
20004
20004
20000
20000
20000
20006
20020
20004
20000
19980
20005
20005
20000
20004
20004
19984
20014
20006
20000
19980
20000
20004
19978
19980
19980
20001
20006
20004
20013
20014
20000
20000
20000
20000
19980
19980
19980
20000
20008
19984
20013
20000
20018
20002
20005
20000
20043
19980
19473
20000
20020
20013
20000
19980
19980
19980
20000
20004
19984
20000
20000
20000
20000
20000
20000
20004
20000
20003
20000
19987
19994
20000
20013
20000
20000
20004
20010
20000
19980
20005
20000
20002
20000
20000
20000
20000
20000
20000
20009
20016
20000
19968
19980
19984
19984
20014
20000
20000
20000
20000
20000
20000
20000
20004
20006
20000
19984
20015
20004
20004
20006
20000
20004
19980
19968
20000
19990
19974
19980
19980
20000
20000
20004
20005
20004
20000
19999
20000
20000
20000
19984
20000
20004
20000
20006
20006
20004
20000
20000
20006
20020
20020
20000
19998
20000
20000
20004
20004
20000
20000
20004
20006
19980
19982
19999
19999
20000
20000
20000
20000
20000
20000
20000
19998
19982
19980
19994
19980
20002
20005
20004
20014
20004
20004
20004
20005
19980
19976
20000
20018
20000
20010
19984
19980
20000
20000
19986
20000
19998
20000
20004
20000
19993
19980
19984
20006
20000
19984
20004
20000
20005
20000
20000
20000
20020
20000
20000
20000
20005
20000
19984
19990
20000
20005
20000
20000
19992
19980
20000
20004
20000
19992
19970
20000
20000
20000
19980
19980
19998
20001
20000
20003
20019
20000
20000
19987
19980
19980
20000
19978
20000
20000
19991
19984
20000
20006
20000
20000
19980
19999
20004
20003
20004
20000
19998
20012
20005
20004
20000
20000
20000
20004
20000
20000
19994
20004
20000
20000
20000
20000
20000
19994
20004
19998
20000
20000
19982
20004
20000
19980
19980
19980
19984
19976
20000
20000
20000
20004
20000
20000
20004
20006
20000
19980
19976
19988
20000
20000
20004
20004
20004
20000
20004
20000
20000
20000
20000
20017
19980
19984
20004
20020
20006
20013
20000
19980
19984
19980
19993
20004
20000
20000
20004
20000
20006
19978
19980
20000
19997
20004
19980
19980
19980
20000
20008
20004
20004
20004
20000
20000
20006
19998
20001
20006
20004
20000
20006
20004
20000
19980
20000
20000
20000
19980
19980
19980
20020
20004
20028
19980
19980
20000
20009
20019
20007
20000
19984
19980
19987
19980
19984
20000
20000
20000
19996
20000
19984
19984
20004
20000
20002
20000
20000
20000
20000
20006
20004
20000
20000
20004
20000
20006
20000
19984
20000
20000
20000
20000
20000
19984
20000
20000
19999
19984
19980
20004
19998
20004
20000
20003
20014
20011
19993
20000
20000
20000
19994
19980
20004
20000
19984
20006
20004
20004
20002
19980
19964
20000
20000
20012
19982
20000
20000
20000
20014
20000
19980
19984
20000
20016
20013
20000
19958
19980
19964
19987
19972
19980
19980
19980
20000
20009
20000
19993
19975
20000
20000
20000
19983
19992
19980
20000
19997
20000
19980
20005
20000
20004
20000
19983
19980
19980
20014
20020
20000
20000
19972
20000
20000
20005
20029
20004
20000
20001
20004
19993
19984
20004
20006
20020
20000
20000
20000
20000
20003
19988
20005
19980
19980
19980
20000
20000
20000
19984
20013
19978
19984
19980
19988
19978
20004
20000
19984
19987
20000
20004
20000
20016
20000
19984
19980
20000
20000
20000
20000
20000
19980
19999
20000
20015
20004
20000
19984
20000
20014
20000
19980
19980
20004
20000
20004
20004
19980
19968
20005
20000
20004
20000
20000
19984
20013
20000
20000
19980
20000
20004
20014
20000
20000
19984
19984
20000
20016
20004
20000
20000
20000
20020
20004
20020
20000
20000
20000
20000
20004
20000
20004
19980
19992
19980
19980
19980
20004
20000
20000
19986
19980
20000
20001
20020
20004
19980
20000
20000
20000
20000
20004
20000
19998
20000
20004
20004
20000
20000
20000
20000
19976
20000
20000
20000
19984
19980
19987
20013
20003
20004
20004
20014
19980
19980
19964
19971
19980
19984
20000
20000
20000
19998
19982
19984
19980
20000
20000
20000
20000
19980
19980
20000
20004
20004
19986
20000
19984
20020
20020
20000
20004
19980
19980
19980
20004
19997
20000
19981
19978
19988
20003
20000
19982
19976
19978
20015
20000
20000
19980
19980
20000
20006
20004
19980
19980
19980
20000
20015
20014
20000
20004
20004
20002
20006
20000
20004
20004
20004
20000
20004
19976
20004
20020
20000
20000
19984
19987
20000
20000
20004
19986
19980
20000
20006
20000
20000
20000
20000
20000
19978
19980
19982
19978
19984
19988
20020
20000
20004
20000
19987
19980
19984
19985
20011
20000
20000
20000
20004
19984
20010
19980
19980
20005
19970
19984
20005
19986
20004
19984
19993
19980
20000
20004
20000
19980
19980
19984
19980
20000
19997
19993
19980
19980
19998
20000
19992
20005
19980
19964
19980
20157
20004
20000
19984
19984
20000
20000
20000
19980
19980
19998
20004
20004
19980
19980
19984
19984
20000
20004
19984
20004
20004
20000
20014
20000
20000
19980
19980
19996
20000
20000
19984
19992
20000
20013
20004
19984
19987
19992
19980
19991
20004
20004
19972
19980
19984
19990
20006
20000
20000
19982
19980
19792
19980
19980
19980
20004
19984
19978
19980
20000
20000
20000
19980
19980
20000
20009
20000
20000
20000
20000
19988
20000
20013
19980
19980
19968
20000
20014
20000
20010
19984
19978
20000
19978
19968
19980
19984
19978
19976
19984
19980
19980
19984
20000
20004
19984
19980
19984
20000
20000
19980
19976
19980
20004
20004
20009
20004
20009
19992
19997
19984
19980
19982
20000
20004
20020
20004
20000
20011
20000
19991
19997
20000
19980
19971
19984
20000
20006
19987
20000
19993
19980
20004
19998
19984
20000
20000
20004
20004
20004
20004
20000
20004
20000
20000
20000
20004
20000
19997
20000
20006
20000
20000
20010
20000
20018
20000
20000
20006
20000
20000
19987
19988
19984
20000
19991
20000
20000
19980
19980
20009
20004
20013
20004
20000
19980
20000
20000
19984
19980
19980
19998
20000
20000
20020
20000
19980
20000
20005
19980
19982
20000
20004
20013
20000
20000
20000
19990
20013
20015
20004
20003
20000
19999
20009
20004
20000
20000
20000
20004
20000
20000
20003
20000
20004
20000
20000
20000
19984
20000
20004
20004
20000
19984
20000
20000
20011
19998
19986
19980
19984
20004
20006
20013
20004
20004
19980
20000
20020
20014
20000
19980
19985
20023
20020
20004
19982
19994
20000
20000
20006
20000
20000
20000
20000
20016
20000
20000
20000
20000
20014
20006
20007
19980
20000
20000
20004
20000
20000
20000
20004
20000
20000
20000
20000
20000
20004
20004
19989
20000
20000
19968
20000
19980
20000
20000
20000
20000
20010
19980
20000
20004
20004
20000
20004
20014
20004
19978
20005
20005
20000
20000
20000
20000
20004
20006
20005
20000
19993
20000
19980
19984
19980
19980
19980
20000
20004
19996
20000
20000
20000
20000
20000
20004
20000
19984
20000
20014
20006
20000
19978
19998
20000
20006
20000
19980
19980
20003
19992
20000
20000
20000
19980
19980
19991
19992
19980
19968
20000
20000
20000
19980
19980
20000
20000
19978
20008
20004
20000
19993
19998
20004
20000
19980
20000
19984
20000
20000
20000
20000
19984
20000
20007
20020
20000
19987
19984
19980
19984
20000
20004
19990
20000
20000
20000
19958
19980
20000
20000
20000
20000
20000
20000
20004
20000
19978
19980
19988
20004
20000
19980
19993
19987
19995
20000
20004
19996
19976
19980
19973
19973
19984
19988
19986
20004
20000
20000
20000
20000
20000
20000
20004
20020
20000
20000
19980
20000
20000
20014
20022
20000
19980
19980
19980
19980
19982
20000
20004
20000
19980
20004
19968
20000
20006
20000
20003
20000
20000
20004
20020
20004
20004
20000
19980
20000
19995
20000
20000
20000
20000
20000
20000
20000
20000
20000
19991
20004
20000
20004
20020
20000
19980
19980
19986
20000
20000
20006
20000
20000
20007
20004
20000
19976
20000
19993
19980
19984
19980
20005
19992
19982
20000
20000
20000
20000
20000
20006
20004
19978
20000
19980
19972
19997
20004
20006
19994
20006
20004
20000
19984
20000
20000
20000
20000
19984
19992
20000
20000
20000
20000
19998
19992
20000
20000
20004
20000
20004
19987
19997
19984
20000
20000
20000
20000
20000
20000
20000
20000
20000
20014
20020
20000
20000
20000
20000
20000
20004
20000
20004
20004
20000
20004
20004
20000
19992
20000
20003
19988
19984
20000
20004
20014
20020
20004
20000
20000
20006
20006
20000
20000
20000
20004
20000
20000
20000
20000
20000
19976
20000
20020
20004
20000
19984
20000
20006
20004
20004
20004
20000
20004
20000
19980
20000
20004
20000
20013
20000
20000
19980
20000
20013
20006
20000
20000
20000
20003
19996
20000
19992
20000
19980
19992
20000
20000
20000
20000
20000
20004
19986
20000
20005
20000
20004
20013
20000
20000
20004
20013
20004
19997
19980
19980
20000
20000
19984
19992
19984
20000
20004
20004
19984
20004
19980
19992
20000
20004
19980
19993
19980
20000
19984
20000
20000
20004
19994
19978
19984
20000
19980
19978
19986
19984
19999
19964
20006
19980
19978
19840
19840
19891
19960
19976
19944
19980
19980
19924
19918
19960
19958
20000
19958
20040
19980
19968
20000
20004
20000
19993
19984
20004
20020
20004
19964
20020
19980
19960
19840
19823
19880
19938
19944
19948
20005
19980
19963
19980
19980
19960
19962
19944
20000
20020
20000
20004
20000
19987
19978
19980
20000
20004
20000
19980
20020
19978
19980
19846
19804
19860
19920
19942
19944
19980
19964
19944
19940
19980
19980
19960
19960
20004
20020
20004
20000
20000
20014
19996
19980
20020
20000
20002
19962
20040
20000
19958
19840
19840
19880
19940
19980
19944
19980
19980
19940
19944
19959
19974
19977
19974
20038
20004
19978
19980
19988
20002
19960
19969
20000
20000
20000
19960
20020
19964
19940
19860
19842
19900
19930
19966
19958
19980
19980
19940
19940
19980
19964
19980
19984
20024
20000
19960
19980
20003
20000
20000
20004
20000
20000
20000
19476
20000
19980
19900
19844
19840
19900
19963
19942
19960
19980
19960
19920
19960
19964
19962
19980
20000
20040
20000
20000
20000
20000
19980
19960
19980
20004
20000
20000
19940
20004
19997
19860
19840
19857
19916
19940
19944
20000
19980
19940
19889
19940
19960
19980
19980
20040
20000
19980
20004
20020
20000
19960
19980
20020
20000
20000
19980
20000
20027
19960
19852
19826
19860
19922
19953
19956
19980
19980
19940
19947
19980
19966
19980
19967
20006
19999
20000
20000
20000
19992
19980
20000
20020
20012
20000
19960
20017
19980
19895
19839
19838
19900
19926
19940
19964
19977
19960
19904
19940
19960
19980
19964
20004
20020
20000
19998
20010
20000
19960
19980
20000
20000
19987
20004
19980
20020
19984
19860
19840
19860
19940
19984
19972
19964
19966
19956
19934
19957
19980
19980
19964
20040
20006
19980
20005
19984
20000
19964
19972
19980
20000
20000
19980
19996
20000
19980
19860
19857
19860
19940
19964
19960
19477
19980
19962
19891
19920
19960
19980
19960
20020
20000
19976
20000
20000
20000
19963
19960
19960
20002
20004
19984
20025
20019
19960
19853
19563
19860
19920
19964
19960
19960
19991
19960
19920
19980
19980
19488
19957
19980
20020
20000
20004
20000
20000
19946
19980
19980
20004
20000
19980
19986
20020
19966
19868
19838
19839
19886
19940
19960
19959
19980
19960
20457
19960
19980
19980
19960
20018
20020
20004
20004
19968
19980
19960
19984
20005
20000
20000
20000
19477
20025
19984
19880
19840
19858
19900
19940
19980
19960
19980
19980
19939
19940
19960
19976
19964
19984
20020
20000
20007
20000
20000
19980
19980
19980
20000
19986
20000
19960
20026
19980
19921
19840
19840
19880
19940
19978
19956
19992
19967
19920
19920
19954
19958
19980
19978
20020
20000
19980
20000
20000
20000
20000
19981
20000
20000
20004
19946
20000
19982
19944
19840
19840
19856
19940
19944
19924
19960
19962
19940
19900
19960
19967
19980
19977
20018
20004
19980
19978
20000
20000
20000
20000
20000
20000
20000
19960
20020
20000
20001
19851
19840
19847
19920
19926
