ro_data
65080
314800
782980
1008640
1224940
126120
337040
547100
761100
971520
1181160
79140
291620
501040
710620
919940
1129740
31320
240780
450160
659540
868260
1077060
1289420
188247
397140
606480
815460
1024740
1243560
142960
352500
561764
769840
978820
1188320
94522
304200
513060
721940
930660
1139800
38360
247120
458160
666640
874840
1083280
1292120
188840
400805
610640
820400
1031844
1240340
139580
348260
557520
767000
977140
1185760
84420
293798
504960
714540
924215
1133380
33020
241860
450420
659100
868080
1075800
1285120
216980
427000
635800
844500
1054260
1263860
161900
370880
579320
787500
996520
1206700
107520
316880
525940
735200
943760
1152900
51200
260600
470080
679220
888320
1098020
1279700
180700
392540
602380
811560
1020840
1229920
128520
338160
547764
757580
966309
1175860
75040
284340
494840
703949
913460
1124927
23280
232360
441760
650840
860120
1069260
1278920
177200
385760
595360
804320
1013060
1222020
120820
330740
540200
749760
961740
1170820
69580
277820
486562
695560
904460
1113460
12000
220160
428760
637680
847320
1120020
23100
233140
443550
652920
861960
1071620
1282500
180960
390360
599580
808400
1017140
1224960
123800
333300
542280
751360
960600
1169860
68280
277038
485620
695040
904200
1112980
10960
219860
428336
637180
848040
1057100
1266040
163660
372960
581580
790800
1000600
1209740
107640
316240
524780
733693
943240
1152780
50640
259660
468380
677460
870540
1080400
1288940
187360
397260
606340
817060
1027380
1236160
135480
345360
553440
761680
970084
1178400
77040
285740
495480
704700
913560
1123380
21880
230720
439340
648580
857840
1066780
1275760
174880
383413
591920
801140
1009900
1219335
118000
329124
537640
745260
954080
1162360
59940
269020
477520
686180
894080
1103180
1560
209040
417800
646820
858220
1067260
1276380
175640
384980
594800
803520
1012600
1221500
119820
329040
537660
746320
955200
1164340
62560
271600
482640
691520
900480
1108780
7680
216560
425360
634700
843220
1051640
1260300
157900
366080
575200
783960
991880
1199980
98140
307600
515940
724620
933260
1142020
40380
249260
457815
666120
875260
1082920
1291920
189820
422940
634000
843340
1051980
1261500
174320
383700
592340
800960
1009960
1218360
116120
325518
534940
743760
952000
1160980
59260
268040
476200
685718
895500
1104242
2660
211320
420360
629600
837820
1046560
1255100
152660
361480
570460
779280
987660
1196520
94780
303880
513140
721900
930120
1138860
36800
245560
453240
664820
873540
1081840
1291160
210280
423000
633060
841360
1050480
1258780
156535
365680
573900
782680
991560
1200160
98300
307060
515300
724400
933060
1141480
38720
247060
455100
663000
872140
1080940
1290700
188700
396840
605360
813980
1021900
1230420
127485
336060
545040
753840
962660
1170740
68720
276600
485220
693680
902540
1113340
12940
221640
430080
639020
848020
1057240
1266120
189200
398200
606720
817240
1026060
1234320
132520
341840
551660
760540
970180
1178520
76660
285760
494580
703426
912900
1122280
19820
228140
437040
645730
853960
1063560
1272080
169640
378580
586820
795380
1003980
1212700
111140
319340
527965
736840
945960
1155100
53420
262120
470220
679200
888080
1096841
1305880
205340
413660
622520
832404
1040700
1249600
149300
358420
567460
776660
985220
1195160
93860
302700
511900
720940
930360
1138520
36780
245540
454260
662860
871620
1081300
1289880
187740
396560
605160
813800
1022460
1230980
129320
337000
546380
754220
962160
1169860
