,RO_VALUE,LAYER_OR_BOUNDARY
0,20024,layer
1,20020,layer
2,20020,layer
3,20020,layer
4,20020,layer
5,20020,layer
6,20032,layer
7,20016,layer
8,20004,layer
9,20014,layer
10,20000,layer
11,20040,layer
12,20020,layer
13,20020,layer
14,20020,layer
15,20000,layer
16,20000,layer
17,20020,layer
18,20020,layer
19,20020,layer
20,20004,layer
21,20004,layer
22,20013,layer
23,20020,layer
24,20024,layer
25,20020,layer
26,20020,layer
27,20000,layer
28,20000,layer
29,20011,layer
30,20000,layer
31,20004,layer
32,20014,layer
33,20004,layer
34,20020,layer
35,20011,layer
36,20000,layer
37,20000,layer
38,20000,layer
39,20020,layer
40,20024,layer
41,20020,layer
42,20004,layer
43,20009,layer
44,20020,layer
45,20020,layer
46,20028,layer
47,20020,layer
48,20018,layer
49,20000,layer
50,20000,layer
51,20004,layer
52,20008,layer
53,20020,layer
54,20006,layer
55,20020,layer
56,20020,layer
57,20002,layer
58,20018,layer
59,20004,layer
60,20006,layer
61,20020,layer
62,20000,layer
63,20000,layer
64,20020,layer
65,20009,layer
66,20028,layer
67,20020,layer
68,20004,layer
69,20014,layer
70,20004,layer
71,20006,layer
72,20013,layer
73,20020,layer
74,20020,layer
75,20020,layer
76,20000,layer
77,20000,layer
78,20004,layer
79,20004,layer
80,20000,layer
81,20004,layer
82,20010,layer
83,19979,layer
84,20004,layer
85,20006,layer
86,20000,layer
87,20020,layer
88,20020,layer
89,20020,layer
90,20020,layer
91,20004,layer
92,20020,layer
93,20020,layer
94,20000,layer
95,19982,layer
96,19984,layer
97,20020,layer
98,20020,layer
99,20016,layer
100,20004,layer
101,20020,layer
102,20024,layer
103,20020,layer
104,20020,layer
105,20000,layer
106,20001,layer
107,20004,layer
108,20020,layer
109,20020,layer
110,20020,layer
111,20026,layer
112,20016,layer
113,20000,layer
114,20020,layer
115,19944,layer
116,19984,layer
117,20000,layer
118,20024,layer
119,20020,layer
120,19978,layer
121,19886,layer
122,19880,layer
123,19880,layer
124,19900,layer
125,19920,layer
126,19958,layer
127,20000,layer
128,20080,layer
129,20024,layer
130,20020,layer
131,20004,layer
132,20020,layer
133,20004,layer
134,19851,layer
135,19860,layer
136,19880,layer
137,19900,layer
138,19940,layer
139,19976,layer
140,20000,layer
141,20080,layer
142,20040,layer
143,20020,layer
144,20020,layer
145,19960,layer
146,19864,layer
147,19867,layer
148,19899,layer
149,19900,layer
150,19920,layer
151,19980,layer
152,20028,layer
153,20080,layer
154,20040,layer
155,20000,layer
156,20007,layer
157,20020,layer
158,19956,layer
159,19880,layer
160,19880,layer
161,19900,layer
162,19924,layer
163,19964,layer
164,20000,layer
165,20080,layer
166,20060,layer
167,20020,layer
168,20009,layer
169,20020,layer
170,19940,layer
171,19880,layer
172,19884,layer
173,19891,layer
174,19940,layer
175,19980,layer
176,20004,layer
177,20060,layer
178,20060,layer
179,19979,layer
180,20020,layer
181,20000,layer
182,19964,layer
183,19880,layer
184,19862,layer
185,19878,layer
186,19933,layer
187,19966,layer
188,20006,layer
189,19984,layer
190,20040,layer
191,20060,layer
192,20046,layer
193,20038,layer
194,20004,layer
195,19880,layer
196,19880,layer
197,19900,layer
198,19935,layer
199,19960,layer
200,19985,layer
201,20000,layer
202,20080,layer
203,20040,layer
204,20020,layer
205,20020,layer
206,20022,layer
207,19982,layer
208,19860,layer
209,19864,layer
210,19900,layer
211,19913,layer
212,19959,layer
213,19980,layer
214,20004,layer
215,20020,layer
216,20000,layer
217,19980,layer
218,20000,layer
219,20020,layer
220,20013,layer
221,20020,layer
222,20004,layer
223,19980,layer
224,19980,layer
225,20020,layer
226,20024,layer
227,20012,layer
228,20024,layer
229,20020,layer
230,20020,layer
231,19900,layer
232,19860,layer
233,19878,layer
234,19880,layer
235,19885,layer
236,19907,layer
237,19966,layer
238,20100,layer
239,20046,layer
240,20024,layer
241,20020,layer
242,20009,layer
243,20020,layer
244,20020,layer
245,19864,layer
246,19887,layer
247,19900,layer
248,19920,layer
249,19964,layer
250,19984,layer
251,20000,layer
252,20080,layer
253,20026,layer
254,20020,layer
255,20016,layer
256,20020,layer
257,20000,layer
258,19860,layer
259,19880,layer
260,19900,layer
261,19922,layer
262,20000,layer
263,20000,layer
264,20060,layer
265,20020,layer
266,20020,layer
267,20020,layer
268,20024,layer
269,20006,layer
270,20020,layer
271,19985,layer
272,19860,layer
273,19862,layer
274,19880,layer
275,19920,layer
276,19944,layer
277,19980,layer
278,20000,layer
279,20060,layer
280,20020,layer
281,20020,layer
282,20024,layer
283,20018,layer
284,19960,layer
285,19880,layer
286,19860,layer
287,19884,layer
288,19940,layer
289,20000,layer
290,20020,layer
291,20073,layer
292,20040,layer
293,20007,layer
294,20024,layer
295,20020,layer
296,20020,layer
297,20000,layer
298,19980,layer
299,19866,layer
300,19886,layer
301,19920,layer
302,19940,layer
303,19997,layer
304,20000,layer
305,20000,layer
306,20060,layer
307,20040,layer
308,20020,layer
309,20020,layer
310,20020,layer
311,19940,layer
312,19880,layer
313,19873,layer
314,19880,layer
315,19900,layer
316,19958,layer
317,20004,layer
318,20040,layer
319,20080,layer
320,20020,layer
321,20020,layer
322,20019,layer
323,20020,layer
324,20020,layer
325,20010,layer
326,19999,layer
327,19879,layer
328,19871,layer
329,19884,layer
330,19880,layer
331,19880,layer
332,19904,layer
333,19954,layer
334,20044,layer
335,20040,layer
336,20007,layer
337,19972,layer
338,19998,layer
339,20020,layer
340,20013,layer
341,20006,layer
342,20004,layer
343,20000,layer
344,19979,layer
345,20039,layer
346,20022,layer
347,20020,layer
348,20000,layer
349,19904,layer
350,19866,layer
351,19880,layer
352,19888,layer
353,19884,layer
354,19926,layer
355,19980,layer
356,20107,layer
357,20060,layer
358,20024,layer
359,20019,layer
360,20020,layer
361,20005,layer
362,19900,layer
363,19878,layer
364,19903,layer
365,19920,layer
366,19964,layer
367,20014,layer
368,20000,layer
369,20040,layer
370,20060,layer
371,20024,layer
372,20020,layer
373,19980,layer
374,19860,layer
375,19860,layer
376,19867,layer
377,19900,layer
378,19924,layer
379,19980,layer
380,20000,layer
381,20068,layer
382,20040,layer
383,20014,layer
384,20020,layer
385,20040,layer
386,20000,layer
387,19864,layer
388,19860,layer
389,19884,layer
390,19900,layer
391,19929,layer
392,19960,layer
393,20040,layer
394,20084,layer
395,20020,layer
396,20020,layer
397,20020,layer
398,19960,layer
399,19877,layer
400,19879,layer
401,19884,layer
402,19940,layer
403,19980,layer
404,20004,layer
405,20040,layer
406,20060,layer
407,20020,layer
408,20043,layer
409,20020,layer
410,19982,layer
411,19924,layer
412,19900,layer
413,19880,layer
414,19900,layer
415,19900,layer
416,19934,layer
417,19980,layer
418,20100,layer
419,20080,layer
420,20040,layer
421,20020,layer
422,19980,layer
423,19880,layer
424,19860,layer
425,19900,layer
426,19920,layer
427,19960,layer
428,20012,layer
429,20000,layer
430,20040,layer
431,20040,layer
432,20020,layer
433,20013,layer
434,20020,layer
435,20005,layer
436,19880,layer
437,19880,layer
438,19880,layer
439,19921,layer
440,19960,layer
441,19984,layer
442,19985,layer
443,20020,layer
444,20000,layer
445,19991,layer
446,20020,layer
447,20020,layer
448,20004,layer
449,20000,layer
450,20006,layer
451,20020,layer
452,20000,layer
453,20020,layer
454,20020,layer
455,20013,layer
456,20020,layer
457,20020,layer
458,19991,layer
459,19864,layer
460,19860,layer
461,19880,layer
462,19886,layer
463,19920,layer
464,19967,layer
465,20000,layer
466,20080,layer
467,20040,layer
468,20020,layer
469,20020,layer
470,20006,layer
471,20004,layer
472,20004,layer
473,20000,layer
474,19880,layer
475,19860,layer
476,19896,layer
477,19900,layer
478,19940,layer
479,19980,layer
480,20000,layer
481,20060,layer
482,20020,layer
483,20020,layer
484,20020,layer
485,20020,layer
486,19960,layer
487,19864,layer
488,19851,layer
489,19900,layer
490,19924,layer
491,19960,layer
492,19998,layer
493,20002,layer
494,20080,layer
495,20020,layer
496,20020,layer
497,20040,layer
498,20020,layer
499,20011,layer
500,20024,layer
501,20000,layer
502,19880,layer
503,19880,layer
504,19880,layer
505,19900,layer
506,19920,layer
507,19960,layer
508,20060,layer
509,20040,layer
510,20013,layer
511,20020,layer
512,20024,layer
513,19959,layer
514,19854,layer
515,19860,layer
516,19898,layer
517,19938,layer
518,19978,layer
519,20000,layer
520,20009,layer
521,20040,layer
522,20020,layer
523,20020,layer
524,20040,layer
525,20026,layer
526,20018,layer
527,20018,layer
528,19963,layer
529,19860,layer
530,19876,layer
531,19889,layer
532,19884,layer
533,19920,layer
534,19960,layer
535,20024,layer
536,20080,layer
537,20020,layer
538,20004,layer
539,20014,layer
540,20004,layer
541,19926,layer
542,19880,layer
543,19864,layer
544,19880,layer
545,19900,layer
546,19940,layer
547,19984,layer
548,20060,layer
549,20026,layer
550,20026,layer
551,20020,layer
552,20004,layer
553,20020,layer
554,20020,layer
555,20020,layer
556,19980,layer
557,19860,layer
558,19860,layer
559,19883,layer
560,19900,layer
561,19940,layer
562,20000,layer
563,20013,layer
564,20032,layer
565,20000,layer
566,20004,layer
567,20004,layer
568,20000,layer
569,20004,layer
570,20014,layer
571,20000,layer
572,20004,layer
573,20020,layer
574,20040,layer
575,20020,layer
576,20000,layer
577,19987,layer
578,20000,layer
579,20000,layer
580,20006,layer
581,20020,layer
582,20004,layer
583,20020,layer
584,20020,layer
585,20020,layer
586,20020,layer
587,20004,layer
588,20020,layer
589,20020,layer
590,20020,layer
591,20000,layer
592,20000,layer
593,20005,layer
594,20014,layer
595,20018,layer
596,20020,layer
597,20000,layer
598,20000,layer
599,20000,layer
600,20000,boundary
601,19980,layer
602,19964,layer
603,19977,layer
604,19860,layer
605,19900,layer
606,19920,layer
607,19960,layer
608,19949,layer
609,19993,layer
610,20000,layer
611,19960,layer
612,19980,layer
613,19997,layer
614,19998,layer
615,19924,layer
616,19980,layer
617,20004,layer
618,19971,layer
619,19960,layer
620,20000,layer
621,19976,layer
622,19940,layer
623,19959,layer
624,20000,layer
625,19979,layer
626,19960,layer
627,20000,layer
628,20000,layer
629,19934,layer
630,19980,layer
631,19980,layer
632,19980,layer
633,19960,layer
634,19997,layer
635,20011,layer
636,19980,layer
637,19984,layer
638,20000,layer
639,19980,layer
640,19940,layer
641,19964,layer
642,20004,layer
643,19940,layer
644,19966,layer
645,19980,layer
646,19978,layer
647,19940,layer
648,19960,layer
649,20000,layer
650,19980,layer
651,20000,layer
652,19980,layer
653,19964,layer
654,19933,layer
655,19984,layer
656,20002,layer
657,19997,layer
658,19980,layer
659,19984,layer
660,20040,layer
661,20011,layer
662,20000,layer
663,20000,layer
664,20000,layer
665,20000,layer
666,20013,layer
667,20004,layer
668,20013,layer
669,19864,layer
670,19884,layer
671,19900,layer
672,19944,layer
673,19940,layer
674,19984,layer
675,19980,layer
676,19963,layer
677,19960,layer
678,19980,layer
679,20002,layer
680,19930,layer
681,19980,layer
682,19968,layer
683,19964,layer
684,19933,layer
685,19967,layer
686,20000,layer
687,19940,layer
688,19980,layer
689,19968,layer
690,19940,layer
691,19940,layer
692,20004,layer
693,20000,layer
694,19938,layer
695,19964,layer
696,19980,layer
697,19964,layer
698,19940,layer
699,19980,layer
700,20000,layer
701,20000,layer
702,19998,layer
703,19966,layer
704,19920,layer
705,19960,layer
706,20010,layer
707,19960,layer
708,20000,layer
709,20004,layer
710,20005,layer
711,19944,layer
712,19968,layer
713,19980,layer
714,19960,layer
715,19984,layer
716,19995,layer
717,19984,layer
718,19940,layer
719,19960,layer
720,19984,layer
721,20000,layer
722,20003,layer
723,19980,layer
724,20020,layer
725,20004,layer
726,20000,layer
727,20000,layer
728,19980,layer
729,20000,layer
730,20000,layer
731,20004,layer
732,20004,layer
733,19880,layer
734,19860,layer
735,19878,layer
736,19889,layer
737,19867,layer
738,19960,layer
739,20006,layer
740,19980,layer
741,19979,layer
742,20005,layer
743,20000,layer
744,19924,layer
745,19940,layer
746,19980,layer
747,19960,layer
748,19924,layer
749,20000,layer
750,20006,layer
751,19940,layer
752,20000,layer
753,19998,layer
754,19980,layer
755,19940,layer
756,19997,layer
757,20000,layer
