,RO_VALUE,LAYER_OR_BOUNDARY
0,20005,layer
1,20000,layer
2,19988,layer
3,20000,layer
4,20000,layer
5,20004,layer
6,19968,layer
7,19984,layer
8,20006,layer
9,20000,layer
10,19980,layer
11,19996,layer
12,19992,layer
13,19966,layer
14,20000,layer
15,20000,layer
16,20000,layer
17,19980,layer
18,19988,layer
19,20000,layer
20,20000,layer
21,19980,layer
22,19980,layer
23,19980,layer
24,19980,layer
25,19984,layer
26,20004,layer
27,19978,layer
28,20000,layer
29,20000,layer
30,19980,layer
31,19998,layer
32,20000,layer
33,19984,layer
34,19987,layer
35,19980,layer
36,20005,layer
37,19992,layer
38,19984,layer
39,20000,layer
40,20005,layer
41,20000,layer
42,20000,layer
43,20000,layer
44,20000,layer
45,20000,layer
46,20000,layer
47,20000,layer
48,20000,layer
49,19982,layer
50,19980,layer
51,19984,layer
52,20000,layer
53,20000,layer
54,20000,layer
55,20000,layer
56,20000,layer
57,20000,layer
58,19989,layer
59,20000,layer
60,20000,layer
61,19978,layer
62,19980,layer
63,19984,layer
64,19984,layer
65,19980,layer
66,19984,layer
67,20013,layer
68,20004,layer
69,19984,layer
70,19998,layer
71,19984,layer
72,19980,layer
73,19980,layer
74,20004,layer
75,19990,layer
76,20000,layer
77,20001,layer
78,19984,layer
79,19986,layer
80,20002,layer
81,20004,layer
82,19964,layer
83,19980,layer
84,19980,layer
85,20004,layer
86,20026,layer
87,19982,layer
88,20004,layer
89,19976,layer
90,19980,layer
91,19980,layer
92,20000,layer
93,19984,layer
94,19980,layer
95,19977,layer
96,19980,layer
97,19984,layer
98,19980,layer
99,19984,layer
100,19998,layer
101,20000,layer
102,20000,layer
103,20010,layer
104,19980,layer
105,19960,layer
106,19964,layer
107,19980,layer
108,19980,layer
109,20005,layer
110,20000,layer
111,19968,layer
112,19976,layer
113,19960,layer
114,19980,layer
115,19980,layer
116,20000,layer
117,20000,layer
118,20014,layer
119,20004,layer
120,20005,layer
121,20000,layer
122,20000,layer
123,19980,layer
124,19976,layer
125,20000,layer
126,20004,layer
127,20004,layer
128,19984,layer
129,19980,layer
130,19980,layer
131,19984,layer
132,20004,layer
133,20000,layer
134,19980,layer
135,19980,layer
136,19980,layer
137,19978,layer
138,20000,layer
139,19999,layer
140,20003,layer
141,19964,layer
142,19980,layer
143,19984,layer
144,20000,layer
145,20000,layer
146,19980,layer
147,19984,layer
148,20004,layer
149,20000,layer
150,19980,layer
151,19984,layer
152,20020,layer
153,20000,layer
154,19982,layer
155,20000,layer
156,19992,layer
157,19984,layer
158,19980,layer
159,19980,layer
160,19980,layer
161,19992,layer
162,19940,layer
163,19850,layer
164,19920,layer
165,19926,layer
166,19956,layer
167,19980,layer
168,19900,layer
169,19982,layer
170,20000,layer
171,19968,layer
172,19964,layer
173,19984,layer
174,19904,layer
175,19979,layer
176,19988,layer
177,19977,layer
178,19900,layer
179,19960,layer
180,20000,layer
181,19980,layer
182,19964,layer
183,19920,layer
184,19882,layer
185,19940,layer
186,19959,layer
187,19966,layer
188,19980,layer
189,19880,layer
190,19960,layer
191,19979,layer
192,19980,layer
193,19964,layer
194,19980,layer
195,20000,layer
196,19860,layer
197,19940,layer
198,19966,layer
199,20000,layer
200,20000,layer
201,19880,layer
202,19960,layer
203,19987,layer
204,19982,layer
205,19974,layer
206,20018,layer
207,20020,layer
208,19880,layer
209,19940,layer
210,19948,layer
211,19984,layer
212,20000,layer
213,19884,layer
214,19960,layer
215,20000,layer
216,19980,layer
217,19984,layer
218,19997,layer
219,20027,layer
220,20004,layer
221,19845,layer
222,19940,layer
223,19940,layer
224,19980,layer
225,20009,layer
226,19893,layer
227,19980,layer
228,20000,layer
229,20000,layer
230,19980,layer
231,19968,layer
232,20004,layer
233,20000,layer
234,19860,layer
235,19978,layer
236,19940,layer
237,19980,layer
238,19984,layer
239,19900,layer
240,19960,layer
241,19998,layer
242,19981,layer
243,19980,layer
244,19960,layer
245,19920,layer
246,19978,layer
247,20000,layer
248,19980,layer
249,19980,layer
250,19884,layer
251,20000,layer
252,20000,layer
253,20000,layer
254,19960,layer
255,19978,layer
256,19866,layer
257,19960,layer
258,20000,layer
259,19987,layer
260,19944,layer
261,19940,layer
262,19984,layer
263,19997,layer
264,19980,layer
265,19940,layer
266,19904,layer
267,19944,layer
268,19980,layer
269,19992,layer
270,19984,layer
271,19881,layer
272,19940,layer
273,19996,layer
274,20018,layer
275,19966,layer
276,19992,layer
277,19960,layer
278,19904,layer
279,19936,layer
280,20000,layer
281,20000,layer
282,19880,layer
283,19940,layer
284,19992,layer
285,20013,layer
286,19992,layer
287,19964,layer
288,20000,layer
289,19960,layer
290,19920,layer
291,19944,layer
292,19980,layer
293,20000,layer
294,19980,layer
295,19934,layer
296,19967,layer
297,19976,layer
298,19980,layer
299,19960,layer
300,20020,layer
301,20020,layer
302,20011,layer
303,19860,layer
304,19920,layer
305,19960,layer
306,19984,layer
307,20005,layer
308,19913,layer
309,19984,layer
310,19984,layer
311,20007,layer
312,19964,layer
313,20012,layer
314,20000,layer
315,19992,layer
316,19892,layer
317,19926,layer
318,19962,layer
319,19963,layer
320,19940,layer
321,19980,layer
