,RO_VALUE,LAYER_OR_BOUNDARY
0,20000,layer
1,19983,layer
2,20000,layer
3,20000,layer
4,20000,layer
5,20020,layer
6,19992,layer
7,20004,layer
8,20000,layer
9,20000,layer
10,20004,layer
11,19980,layer
12,20004,layer
13,20000,layer
14,20004,layer
15,20004,layer
16,20000,layer
17,20003,layer
18,20000,layer
19,19982,layer
20,20004,layer
21,20000,layer
22,19984,layer
23,19986,layer
24,20000,layer
25,19984,layer
26,20000,layer
27,20000,layer
28,19997,layer
29,20000,layer
30,20015,layer
31,20020,layer
32,20004,layer
33,20000,layer
34,20000,layer
35,20000,layer
36,20000,layer
37,20000,layer
38,20000,layer
39,19980,layer
40,19996,layer
41,19991,layer
42,19992,layer
43,20005,layer
44,19992,layer
45,20000,layer
46,19976,layer
47,20020,layer
48,20000,layer
49,20006,layer
50,19980,layer
51,19880,layer
52,19860,layer
53,19880,layer
54,19880,layer
55,20020,layer
56,20020,layer
57,20004,layer
58,20004,layer
59,20000,layer
60,20006,layer
61,20031,layer
62,19880,layer
63,19860,layer
64,19871,layer
65,19864,layer
66,19960,layer
67,20006,layer
68,20000,layer
69,20000,layer
70,20000,layer
71,20024,layer
72,20000,layer
73,20018,layer
74,20015,layer
75,20014,layer
76,20004,layer
77,20000,layer
78,20004,layer
79,20014,layer
80,20018,layer
81,20004,layer
82,19876,layer
83,19840,layer
84,19864,layer
85,19880,layer
86,20000,layer
87,20020,layer
88,20020,layer
89,20004,layer
90,20006,layer
91,20023,layer
92,20004,layer
93,20020,layer
94,19990,layer
95,20004,layer
96,19980,layer
97,19844,layer
98,19864,layer
99,19860,layer
100,19880,layer
101,19980,layer
102,20000,layer
103,20000,layer
104,20000,layer
105,19980,layer
106,20000,layer
107,20000,layer
108,20000,layer
109,20004,layer
110,20020,layer
111,20004,layer
112,20000,layer
113,20000,layer
114,20000,layer
115,20020,layer
116,19960,layer
117,19844,layer
118,19854,layer
119,19880,layer
120,19920,layer
121,20060,layer
122,20020,layer
123,20000,layer
124,20004,layer
125,20004,layer
126,20020,layer
127,20020,layer
128,20020,layer
129,20000,layer
130,20000,layer
131,19939,layer
132,19857,layer
133,19860,layer
134,19882,layer
135,19960,layer
136,20029,layer
137,20020,layer
138,19991,layer
139,19980,layer
140,20000,layer
141,20006,layer
142,20012,layer
143,20000,layer
144,19980,layer
145,19980,layer
146,19980,layer
147,20000,layer
148,20006,layer
149,20004,layer
150,19992,layer
151,19940,layer
152,19840,layer
153,19860,layer
154,19880,layer
155,19940,layer
156,19983,layer
157,20020,layer
158,20000,layer
159,20004,layer
160,20004,layer
161,19984,layer
162,20000,layer
163,20000,layer
164,20000,layer
165,20000,layer
166,19880,layer
167,19855,layer
168,19846,layer
169,19880,layer
170,19958,layer
171,20006,layer
172,20003,layer
173,19984,layer
174,19980,layer
175,20020,layer
176,20024,layer
177,20009,layer
178,20000,layer
179,20000,layer
180,20014,layer
181,20014,layer
182,20020,layer
183,20002,layer
184,20020,layer
185,20000,layer
186,19880,layer
187,19860,layer
188,19864,layer
189,19880,layer
190,20020,layer
191,20026,layer
192,20009,layer
193,20017,layer
194,20000,layer
195,20000,layer
196,20000,layer
197,20000,layer
198,20020,layer
199,20010,layer
200,19940,layer
201,19840,layer
202,19846,layer
203,19880,layer
204,19900,layer
205,20013,layer
206,20002,layer
207,20000,layer
208,20018,layer
209,19978,layer
210,20023,layer
211,20000,layer
212,20000,layer
213,20004,layer
214,20020,layer
215,20000,layer
216,20000,layer
217,19980,layer
218,19980,layer
219,19980,layer
220,19840,layer
221,19860,layer
222,19880,layer
223,19964,layer
224,20044,layer
225,20020,layer
226,20000,layer
227,20000,layer
228,20000,layer
229,20012,layer
230,20000,layer
231,20004,layer
232,20000,layer
233,20000,layer
234,19859,layer
235,19844,layer
236,19880,layer
237,19936,layer
238,20000,layer
239,20000,layer
240,19980,layer
241,20005,layer
242,20000,layer
243,20013,layer
244,20000,layer
245,20000,layer
246,20005,layer
247,20004,layer
248,20020,layer
249,20006,layer
250,20002,layer
251,20000,layer
252,19978,layer
253,19980,layer
254,19860,layer
255,19840,layer
256,19860,layer
257,19898,layer
258,20040,layer
259,20020,layer
260,20000,layer
261,20004,layer
262,19968,layer
263,20001,layer
264,20020,layer
265,20000,layer
266,19980,layer
267,20000,layer
268,19997,layer
269,19844,layer
270,19864,layer
271,19880,layer
272,19900,layer
273,20000,layer
274,20013,layer
275,20018,layer
276,19997,layer
277,20025,layer
278,20004,layer
279,20004,layer
280,20004,layer
281,20000,layer
282,20000,layer
283,20000,layer
284,20000,layer
285,20018,layer
286,20000,layer
287,19984,layer
288,20004,layer
289,20004,boundary
290,19940,layer
291,20013,layer
292,20018,layer
293,20004,layer
294,20000,layer
295,19999,layer
296,19986,layer
297,19840,layer
298,19880,layer
299,19980,layer
300,20020,layer
301,20013,layer
302,20000,layer
303,19968,layer
304,19980,layer
305,19980,layer
306,20000,layer
307,20023,layer
308,20018,layer
309,19980,layer
310,20005,layer
311,20000,layer
312,20015,layer
313,20000,layer
314,19820,layer
315,19946,layer
316,19968,layer
317,20005,layer
318,20002,layer
319,19978,layer
320,19980,layer
321,19980,layer
322,19976,layer
323,19980,layer
324,20020,layer
325,20000,layer
326,19984,layer
327,19980,layer
328,19980,layer
329,20000,layer
330,19929,layer
331,19824,layer
332,19940,layer
333,20007,layer
334,19976,layer
335,20000,layer
336,19980,layer
337,20020,layer
338,20000,layer
339,19984,layer
340,19940,layer
341,19984,layer
342,20000,layer
343,20000,layer
344,20000,layer
345,20004,layer
346,20000,layer
347,19960,layer
348,20020,layer
349,20004,layer
350,19980,layer
351,19964,layer
352,19980,layer
353,20000,layer
354,19990,layer
355,20020,layer
356,20000,layer
357,20000,layer
358,20000,layer
359,20007,layer
360,20040,layer
361,20011,layer
362,19980,layer
363,19980,boundary
364,19902,layer
365,19964,layer
366,20000,layer
367,20020,layer
368,20020,layer
369,19978,layer
370,19984,layer
371,19886,layer
372,19846,layer
373,19927,layer
374,19998,layer
375,20000,layer
376,20000,layer
377,19980,layer
378,19980,layer
379,19978,layer
380,20005,layer
381,19981,layer
382,20025,layer
383,20001,layer
384,19978,layer
385,19976,layer
386,20004,layer
387,20000,layer
388,19867,layer
389,19877,layer
390,19924,layer
391,19924,layer
392,20005,layer
393,20000,layer
394,19988,layer
395,20000,layer
396,19980,layer
397,19980,layer
398,20000,layer
399,20013,layer
400,20000,layer
401,20004,layer
402,20006,layer
403,19992,layer
404,19842,layer
405,19900,layer
406,19960,layer
407,19984,layer
408,20000,layer
409,19980,layer
410,20000,layer
411,20004,layer
412,20000,layer
413,19960,layer
414,20000,layer
415,20000,layer
416,20000,layer
417,20006,layer
418,20004,layer
419,20004,layer
420,20004,layer
421,19820,layer
422,19900,layer
423,20004,layer
424,20004,layer
425,19980,layer
426,19964,layer
427,19980,layer
428,19980,layer
429,19987,layer
430,20020,layer
431,20008,layer
432,19984,layer
433,20000,layer
434,20000,layer
435,20000,layer
436,19980,layer
437,19980,layer
438,19980,boundary
439,19920,layer
440,19980,layer
441,20000,layer
442,20016,layer
443,19941,layer
444,20020,layer
445,20020,layer
446,20000,layer
447,19984,layer
448,19900,layer
449,19920,layer
450,19944,layer
451,19980,layer
452,20006,layer
453,20000,layer
454,20000,layer
455,19980,layer
456,19964,layer
457,19960,layer
458,20020,layer
459,20020,layer
460,20020,layer
461,20004,layer
462,19860,layer
463,19992,layer
464,20020,layer
465,20000,layer
466,20000,layer
467,19920,layer
468,19920,layer
469,19920,layer
470,19960,layer
471,20004,layer
472,20004,layer
473,19980,layer
474,20000,layer
475,19980,layer
476,20020,layer
477,20020,layer
478,20000,layer
479,20004,layer
480,20000,layer
481,20000,layer
482,20014,layer
483,20000,layer
484,20000,boundary
485,19968,layer
486,20019,layer
487,19980,layer
488,19906,layer
489,19898,layer
490,19880,layer
491,19884,layer
492,19980,layer
493,19976,layer
494,20000,layer
495,20000,layer
496,20000,layer
497,20000,layer
498,20000,layer
499,19980,layer
500,19998,layer
501,20000,layer
502,19963,layer
503,20020,layer
504,20013,layer
505,19960,layer
506,19900,layer
507,19880,layer
508,19880,layer
509,19940,layer
510,20000,layer
511,20020,layer
512,20000,layer
513,19980,layer
514,19988,layer
515,19980,layer
516,19980,layer
517,20000,layer
518,20004,layer
519,20014,layer
520,19964,layer
521,20020,layer
522,19980,layer
523,19900,layer
524,19854,layer
525,19872,layer
526,19891,layer
527,20000,layer
528,20000,layer
529,20009,layer
530,19980,layer
531,19980,layer
532,19980,layer
533,20000,layer
534,20000,layer
535,20005,layer
536,19984,layer
537,19980,layer
538,20024,layer
539,19980,layer
540,19900,layer
541,19900,layer
542,19892,layer
543,19960,layer
544,20000,layer
545,20004,layer
546,19978,layer
547,20000,layer
548,19980,layer
549,19984,layer
550,20004,layer
551,20000,layer
552,20000,layer
553,20000,layer
554,20000,layer
555,20020,layer
556,20020,layer
557,20000,layer
558,19997,layer
559,19980,layer
560,19980,layer
561,20000,layer
562,20007,layer
563,19980,layer
564,19980,boundary
565,19936,layer
566,20017,layer
567,20013,layer
568,19980,layer
569,19966,layer
570,19840,layer
571,19860,layer
572,19896,layer
573,19900,layer
574,19934,layer
575,19960,layer
576,19980,layer
577,19980,layer
578,20040,layer
579,20040,layer
580,19980,layer
581,19940,layer
582,19846,layer
583,19846,layer
584,19877,layer
585,19940,layer
586,19980,layer
587,20000,layer
588,19980,layer
589,19936,layer
590,19924,layer
591,20040,layer
592,20040,layer
593,19984,layer
594,19980,layer
595,19879,layer
596,19840,layer
597,19860,layer
598,19900,layer
599,19960,layer
600,20000,layer
601,19964,layer
602,19964,layer
603,19980,layer
604,20060,layer
605,20024,layer
606,19980,layer
607,19960,layer
608,19880,layer
609,19840,layer
610,19880,layer
611,19920,layer
612,19940,layer
613,20000,layer
614,19980,layer
615,19980,layer
616,19960,layer
617,20046,layer
618,20020,layer
619,19980,layer
620,19960,layer
621,19960,layer
622,19856,layer
623,19840,layer
624,19880,layer
625,19940,layer
626,20005,layer
627,19984,layer
628,19980,layer
629,19960,layer
630,20044,layer
631,20020,layer
632,20004,layer
633,19960,layer
634,19944,layer
635,19834,layer
636,19844,layer
637,19880,layer
638,19864,layer
639,19972,layer
640,19980,layer
641,19951,layer
642,19980,layer
643,20020,layer
644,20020,layer
645,20004,layer
646,19958,layer
647,19960,layer
648,19840,layer
649,19860,layer
650,19886,layer
651,19940,layer
652,19980,layer
653,19999,layer
654,19980,layer
655,19980,layer
656,19960,layer
657,20037,layer
658,20040,layer
659,19980,layer
660,19980,layer
661,19883,layer
662,19844,layer
663,19840,layer
664,19900,layer
665,19940,layer
666,19978,layer
667,19960,layer
668,19960,layer
669,19964,layer
670,20048,layer
671,20020,layer
672,19964,layer
673,19960,layer
674,19932,layer
675,19840,layer
676,19860,layer
677,19900,layer
678,19935,layer
679,19964,layer
680,19964,layer
681,19962,layer
682,20000,layer
683,20040,layer
684,20000,layer
685,19980,layer
686,19960,layer
687,19884,layer
688,19880,layer
689,19886,layer
690,19919,layer
691,19956,layer
692,19980,layer
693,19980,layer
694,19980,layer
695,20019,layer
696,19980,layer
697,20000,layer
698,20004,layer
699,20005,layer
700,20000,layer
701,19980,layer
702,19990,layer
703,20004,layer
704,20004,layer
705,20000,layer
706,19994,layer
707,20000,layer
708,20006,layer
709,20000,layer
710,20000,layer
711,20006,layer
712,20006,layer
713,20004,layer
714,20007,layer
715,20020,layer
716,20000,layer
717,20000,layer
718,20000,boundary
