,RO_VALUE,LAYER_OR_BOUNDARY
0,20020,layer
1,20020,layer
2,20000,layer
3,20005,layer
4,20020,layer
5,20004,layer
6,20020,layer
7,20000,layer
8,20006,layer
9,20000,layer
10,20020,layer
11,20020,layer
12,20002,layer
13,20011,layer
14,20000,layer
15,20020,layer
16,20013,layer
17,20020,layer
18,20000,layer
19,20000,layer
20,20013,layer
21,20004,layer
22,20016,layer
23,20004,layer
24,20007,layer
25,20019,layer
26,20000,layer
27,20006,layer
28,20013,layer
29,20020,layer
30,20006,layer
31,20004,layer
32,19978,layer
33,20000,layer
34,20020,layer
35,20007,layer
36,20020,layer
37,20006,layer
38,20020,layer
39,20020,layer
40,20016,layer
41,20004,layer
42,20004,layer
43,20020,layer
44,20020,layer
45,20014,layer
46,20004,layer
47,20000,layer
48,20009,layer
49,20028,layer
50,20013,layer
51,20014,layer
52,20004,layer
53,20004,layer
54,20018,layer
55,20020,layer
56,20020,layer
57,20000,layer
58,20000,layer
59,20020,layer
60,20004,layer
61,20020,layer
62,20006,layer
63,20014,layer
64,20000,layer
65,20020,layer
66,20018,layer
67,20020,layer
68,20006,layer
69,20004,layer
70,20024,layer
71,20020,layer
72,20006,layer
73,20004,layer
74,20000,layer
75,20000,layer
76,20000,layer
77,20034,layer
78,20006,layer
79,20020,layer
80,20000,layer
81,20004,layer
82,20013,layer
83,20020,layer
84,20020,layer
85,20020,layer
86,20020,layer
87,20004,layer
88,20020,layer
89,20021,layer
90,20008,layer
91,20006,layer
92,19980,layer
93,19998,layer
94,20014,layer
95,20020,layer
96,20020,layer
97,20020,layer
98,20004,layer
99,20020,layer
100,20040,layer
101,20020,layer
102,20020,layer
103,20004,layer
104,20009,layer
105,20020,layer
106,20000,layer
107,20004,layer
108,20004,layer
109,20018,layer
110,20020,layer
111,20000,layer
112,20000,layer
113,20003,layer
114,20015,layer
115,20013,layer
116,20020,layer
117,20004,layer
118,20006,layer
119,20020,layer
120,20004,layer
121,20004,layer
122,20004,layer
123,20000,layer
124,20000,layer
125,20020,layer
126,20000,layer
127,20000,layer
128,20002,layer
129,20000,layer
130,20000,layer
131,20000,layer
132,20000,layer
133,20020,layer
134,19979,layer
135,20004,layer
136,20020,layer
137,20020,layer
138,20020,layer
139,20000,layer
140,20000,layer
141,20004,layer
142,20020,layer
143,20020,layer
144,20004,layer
145,20020,layer
146,20004,layer
147,20004,layer
148,20014,layer
149,20006,layer
150,20000,layer
151,20020,layer
152,20004,layer
153,20020,layer
154,20006,layer
155,20014,layer
156,20014,layer
157,20014,layer
158,20013,layer
159,20000,layer
160,19986,layer
161,19995,layer
162,20000,layer
163,20000,layer
164,20020,layer
165,20020,layer
166,20020,layer
167,20020,layer
168,20006,layer
169,20000,layer
170,20000,layer
171,20006,layer
172,20020,layer
173,20004,layer
174,20018,layer
175,20018,layer
176,20000,layer
177,20014,layer
178,20018,layer
179,20038,layer
180,20016,layer
181,20016,layer
182,20020,layer
183,20002,layer
184,20000,layer
185,20000,layer
186,20000,layer
187,20000,layer
188,20000,layer
189,20017,layer
190,20020,layer
191,20006,layer
192,20000,layer
193,20013,layer
194,20018,layer
195,20000,layer
196,20000,layer
197,20004,layer
198,20007,layer
199,20020,layer
200,20000,layer
201,20000,layer
202,20000,layer
203,20000,layer
204,20000,layer
205,20000,layer
206,20004,layer
207,20020,layer
208,20006,layer
209,20000,layer
210,20000,layer
211,20000,layer
212,20000,layer
213,20000,layer
214,20020,layer
215,20008,layer
216,20006,layer
217,20000,layer
218,20006,layer
219,20020,layer
220,20006,layer
221,20013,layer
222,20000,layer
223,20000,layer
224,20000,layer
225,20000,layer
226,20000,layer
227,20014,layer
228,20020,layer
229,20000,layer
230,20004,layer
231,20006,layer
232,20016,layer
233,20020,layer
234,20020,layer
235,20000,layer
236,19984,layer
237,20000,layer
238,20000,layer
239,20020,layer
240,20020,layer
241,20013,layer
242,20004,layer
243,20020,layer
244,20004,layer
245,20020,layer
246,20000,layer
247,20013,layer
248,20020,layer
249,20018,layer
250,20040,layer
251,20031,layer
252,20004,layer
253,19971,layer
254,19984,layer
255,20020,layer
256,20018,layer
257,20020,layer
258,20000,layer
259,20005,layer
260,20020,layer
261,20025,layer
262,20008,layer
263,20000,layer
264,20000,layer
265,20000,layer
266,20020,layer
267,20020,layer
268,20004,layer
269,20000,layer
270,20000,layer
271,20013,layer
272,20020,layer
273,20020,layer
274,20006,layer
275,20004,layer
276,20000,layer
277,20020,layer
278,20015,layer
279,20019,layer
280,20000,layer
281,20013,layer
282,20020,layer
283,20020,layer
284,20004,layer
285,20015,layer
286,20024,layer
287,20000,layer
288,20000,layer
289,20000,layer
290,20000,layer
291,20000,layer
292,20000,layer
293,20000,layer
294,20020,layer
295,20000,layer
296,19984,layer
297,20000,layer
298,20020,layer
299,20000,layer
300,20000,layer
301,20020,layer
302,20020,layer
303,20020,layer
304,20020,layer
305,20026,layer
306,20014,layer
307,20014,layer
308,20000,layer
309,20014,layer
310,19964,layer
311,19924,layer
312,19904,layer
313,19980,layer
314,20020,layer
315,20020,layer
316,20000,layer
317,19956,layer
318,19996,layer
319,20024,layer
320,20040,layer
321,20031,layer
322,19980,layer
323,19940,layer
324,19940,layer
325,19973,layer
326,19986,layer
327,20020,layer
328,20000,layer
329,20000,layer
330,19940,layer
331,19960,layer
332,20000,layer
333,20000,layer
334,20020,layer
335,20003,layer
336,19979,layer
337,19920,layer
338,19976,layer
339,20020,layer
340,20020,layer
341,20000,layer
342,20020,layer
343,19940,layer
344,19980,layer
345,20004,layer
346,20040,layer
347,20020,layer
348,20000,layer
349,19980,layer
350,19900,layer
351,19976,layer
352,20000,layer
353,20016,layer
354,20007,layer
355,20000,layer
356,20004,layer
357,19960,layer
358,20000,layer
359,20020,layer
360,20040,layer
361,20020,layer
362,19980,layer
363,20024,layer
364,19940,layer
365,19980,layer
366,20017,layer
367,20024,layer
368,20000,layer
369,20004,layer
370,19957,layer
371,19980,layer
372,20004,layer
373,20000,layer
374,20004,layer
375,19980,layer
376,20040,layer
377,20024,layer
378,19917,layer
379,20005,layer
380,20020,layer
381,20020,layer
382,20016,layer
383,20006,layer
384,20006,layer
385,19920,layer
386,19967,layer
387,19986,layer
388,20004,layer
389,20020,layer
390,20020,layer
391,19988,layer
392,19960,layer
393,20033,layer
394,20020,layer
395,19944,layer
396,20000,layer
397,20020,layer
398,20020,layer
399,20000,layer
400,20001,layer
401,19900,layer
402,19980,layer
403,20008,layer
404,20020,layer
405,20004,layer
406,19976,layer
407,19979,layer
408,20020,layer
409,20040,layer
410,19984,layer
411,20000,layer
412,20007,layer
413,20020,layer
414,20014,layer
415,20004,layer
416,19900,layer
417,19984,layer
418,20004,layer
419,20020,layer
420,20000,layer
421,19982,layer
422,20040,layer
423,20027,layer
424,19940,layer
425,19977,layer
426,20004,layer
427,20020,layer
428,20000,layer
429,19987,layer
430,19900,layer
431,19980,layer
432,20009,layer
433,20022,layer
434,20020,layer
435,20020,layer
436,19963,layer
437,20006,layer
438,19980,layer
439,19920,layer
440,20020,layer
441,19980,layer
442,20020,layer
443,20020,layer
444,20020,layer
445,20000,layer
446,19920,layer
447,19960,layer
448,20004,layer
449,20040,layer
450,20033,layer
451,20006,layer
452,19980,layer
453,20024,layer
454,19996,layer
455,20000,layer
456,20020,layer
457,20030,layer
458,20016,layer
459,19920,layer
460,19966,layer
461,20018,layer
462,20004,layer
463,20004,layer
464,20004,layer
465,20000,layer
466,19978,layer
467,20024,layer
468,19940,layer
469,19918,layer
470,19960,layer
471,20007,layer
472,20040,layer
473,20020,layer
474,19963,layer
475,19920,layer
476,19958,layer
477,19984,layer
478,20040,layer
479,20020,layer
480,20013,layer
481,19980,layer
482,20040,layer
483,20024,layer
484,20004,layer
485,19964,layer
486,19980,layer
487,20020,layer
488,20020,layer
489,20013,layer
490,19904,layer
491,19940,layer
492,19967,layer
493,20000,layer
494,20004,layer
495,20004,layer
496,19984,layer
497,19960,layer
498,20026,layer
499,20000,layer
500,19924,layer
501,19962,layer
502,20000,layer
503,20020,layer
504,20040,layer
505,20002,layer
506,20000,layer
507,19958,layer
508,20000,layer
509,20023,layer
510,20020,layer
511,20004,layer
512,20002,layer
513,20026,layer
514,20016,layer
515,20020,layer
516,19981,layer
517,19980,layer
518,20018,layer
519,20038,layer
520,20040,layer
521,20020,layer
522,20000,layer
523,20000,layer
524,20000,layer
525,20033,layer
526,20020,layer
527,20013,layer
528,20000,layer
529,20004,layer
530,20020,layer
531,20020,layer
532,20020,layer
533,20020,layer
534,20000,layer
535,20012,layer
536,20018,layer
537,20020,layer
538,20006,layer
539,20020,layer
540,20020,layer
541,20018,layer
542,20004,layer
543,20020,layer
544,20020,layer
545,20000,layer
546,20004,layer
547,20020,layer
548,20020,layer
549,20007,layer
550,20006,layer
551,20004,layer
552,20006,layer
553,20020,layer
554,20012,layer
555,20020,layer
556,20024,layer
557,20013,layer
558,20000,layer
559,20001,layer
560,20000,layer
561,20002,layer
562,20003,layer
563,20020,layer
564,20000,layer
565,20000,layer
566,20000,boundary
567,19940,layer
568,20000,layer
569,20027,layer
570,19892,layer
571,19940,layer
572,19966,layer
573,20006,layer
574,20014,layer
575,19980,layer
576,19920,layer
577,19984,layer
578,20040,layer
579,20020,layer
580,20020,layer
581,19960,layer
582,19920,layer
583,19958,layer
584,19980,layer
585,20000,layer
586,20020,layer
587,20000,layer
588,20000,layer
589,19920,layer
590,19980,layer
591,20000,layer
592,20020,layer
593,20020,layer
594,20020,layer
595,19958,layer
596,19960,layer
597,19892,layer
598,19960,layer
599,20004,layer
600,20020,layer
601,20018,layer
602,20014,layer
603,19902,layer
604,19966,layer
605,19984,layer
606,20000,layer
607,20004,layer
608,20000,layer
609,19980,layer
610,20014,layer
611,19900,layer
612,19982,layer
613,20004,layer
614,20013,layer
615,20014,layer
616,20007,layer
617,19980,layer
618,19920,layer
619,19940,layer
620,19980,layer
621,20020,layer
622,20007,layer
623,20020,layer
624,19960,layer
625,20020,layer
626,19904,layer
627,19940,layer
628,19980,layer
629,19989,layer
630,20020,layer
631,20017,layer
632,20000,layer
633,19900,layer
634,19980,layer
635,20000,layer
636,20020,layer
637,20018,layer
638,20000,layer
639,19980,layer
640,20020,layer
641,20020,layer
642,19920,layer
643,19956,layer
644,19964,layer
645,20004,layer
646,20004,layer
647,19960,layer
648,19980,layer
649,20020,layer
650,20006,layer
651,20000,layer
652,20018,layer
653,20018,layer
654,19980,layer
655,20024,layer
656,20020,layer
657,19940,layer
658,19980,layer
659,20004,layer
660,20020,layer
661,20000,layer
662,19980,layer
663,19920,layer
664,19980,layer
665,20014,layer
666,20027,layer
667,20004,layer
668,20004,layer
669,19980,layer
670,20040,layer
671,20040,layer
672,19900,layer
673,19926,layer
674,19960,layer
675,20006,layer
676,20020,layer
677,20004,layer
678,19936,layer
679,19940,layer
680,19964,layer
681,19984,layer
682,20020,layer
683,20020,layer
684,20020,layer
685,19980,layer
686,20040,layer
687,19897,layer
688,19980,layer
689,19980,layer
690,20004,layer
691,20020,layer
692,20020,layer
693,20020,layer
694,19919,layer
695,19980,layer
696,20000,layer
697,20006,layer
698,20006,layer
699,20006,layer
700,19984,layer
701,20000,layer
702,19958,layer
703,19960,layer
704,19980,layer
705,20020,layer
706,20004,layer
707,20017,layer
708,20004,layer
709,19965,layer
710,19920,layer
711,19984,layer
712,20000,layer
713,20040,layer
714,20026,layer
715,20004,layer
716,19956,layer
717,20020,layer
718,19940,layer
719,19979,layer
720,19940,layer
721,19964,layer
722,20000,layer
723,20020,layer
724,20020,layer
725,19980,layer
726,19926,layer
727,19964,layer
728,20000,layer
729,20020,layer
730,20014,layer
731,20000,layer
732,19960,layer
733,20024,layer
734,20000,layer
735,19940,layer
736,19960,layer
737,19968,layer
738,20002,layer
739,20020,layer
740,20020,layer
741,20020,layer
742,19934,layer
743,20000,layer
744,20004,layer
745,20004,layer
746,20020,layer
747,20000,layer
748,19960,layer
749,20020,layer
750,20009,layer
751,19956,layer
752,19960,layer
753,19980,layer
754,20004,layer
755,20000,layer
756,20000,layer
757,19960,layer
758,20004,layer
759,20000,layer
760,20004,layer
761,20000,layer
762,20009,layer
763,19980,layer
764,20020,layer
765,19979,layer
766,19900,layer
767,19960,layer
768,20025,layer
769,19994,layer
770,20004,layer
771,20013,layer
772,20000,layer
773,19940,layer
774,19960,layer
775,19968,layer
776,20000,layer
777,20004,layer
778,20020,layer
779,20020,layer
780,20020,layer
781,20000,layer
782,20013,layer
783,20009,layer
784,20020,layer
785,20020,layer
786,20025,layer
787,20000,layer
788,20020,layer
789,20020,layer
790,20014,layer
791,20020,layer
792,20002,layer
793,20000,layer
794,20020,layer
795,20020,layer
796,20014,layer
797,20000,layer
798,19992,layer
799,20000,layer
800,20020,layer
801,20020,layer
802,20000,layer
803,20018,layer
804,20017,layer
805,20020,layer
806,20040,layer
807,20020,layer
808,20024,layer
809,20022,layer
810,20028,layer
811,20020,layer
812,20000,layer
813,20004,layer
814,19987,layer
815,20000,layer
816,20024,layer
817,20020,layer
818,20020,layer
819,20006,layer
820,20006,layer
821,20006,layer
822,20020,layer
823,20000,layer
824,20000,layer
825,19996,layer
826,20000,layer
827,20006,layer
828,20020,layer
829,20000,layer
830,20047,layer
831,20020,layer
832,20020,boundary
833,19920,layer
834,19960,layer
835,19980,layer
836,19960,layer
837,19920,layer
838,19980,layer
839,20000,layer
840,20004,layer
841,20000,layer
842,20000,layer
843,19900,layer
844,19960,layer
845,19980,layer
846,20022,layer
847,20020,layer
848,20000,layer
849,19980,layer
850,19984,layer
851,19920,layer
852,19984,layer
853,19987,layer
854,20020,layer
855,20020,layer
856,20007,layer
857,19904,layer
858,19964,layer
859,20000,layer
860,20040,layer
861,20004,layer
862,20002,layer
863,20000,layer
864,19993,layer
865,19980,layer
866,20000,layer
867,20020,layer
868,20004,layer
869,20023,layer
870,19960,layer
871,19980,layer
872,19980,layer
873,20020,layer
874,20007,layer
875,20006,layer
876,20006,layer
877,19964,layer
878,19920,layer
879,19964,layer
880,19984,layer
881,20009,layer
882,20016,layer
883,20011,layer
884,20000,layer
885,19924,layer
886,20002,layer
887,20013,layer
888,20000,layer
889,20000,layer
890,20004,layer
891,19980,layer
892,20020,layer
893,19980,layer
894,19959,layer
