,RO_VALUE,LAYER_OR_BOUNDARY
0,20013,layer
1,20020,layer
2,20014,layer
3,20000,layer
4,19984,layer
5,20004,layer
6,20000,layer
7,20000,layer
8,19980,layer
9,19984,layer
10,20010,layer
11,20000,layer
12,20000,layer
13,20004,layer
14,19980,layer
15,20000,layer
16,20004,layer
17,20016,layer
18,19986,layer
19,19973,layer
20,20000,layer
21,20000,layer
22,19986,layer
23,20005,layer
24,19980,layer
25,19986,layer
26,20000,layer
27,20004,layer
28,20006,layer
29,20025,layer
30,20000,layer
31,19980,layer
32,19980,layer
33,20000,layer
34,20017,layer
35,20000,layer
36,19994,layer
37,20000,layer
38,20006,layer
39,20000,layer
40,19980,layer
41,19980,layer
42,20004,layer
43,20000,layer
44,20000,layer
45,20010,layer
46,20010,layer
47,19998,layer
48,19988,layer
49,20004,layer
50,20000,layer
51,20000,layer
52,19980,layer
53,19955,layer
54,20005,layer
55,20000,layer
56,20016,layer
57,19996,layer
58,19991,layer
59,20000,layer
60,20000,layer
61,20015,layer
62,20000,layer
63,19980,layer
64,19980,layer
65,19982,layer
66,19999,layer
67,20000,layer
68,19984,layer
69,19980,layer
70,20000,layer
71,19978,layer
72,19998,layer
73,19986,layer
74,20000,layer
75,20005,layer
76,20010,layer
77,20007,layer
78,19995,layer
79,19996,layer
80,20000,layer
81,20000,layer
82,19984,layer
83,20000,layer
84,20004,layer
85,20000,layer
86,19982,layer
87,20000,layer
88,20002,layer
89,20000,layer
90,20005,layer
91,19989,layer
92,19980,layer
93,20000,layer
94,20000,layer
95,20000,layer
96,19984,layer
97,19980,layer
98,19958,layer
99,20000,layer
100,20020,layer
101,20016,layer
102,20002,layer
103,20000,layer
104,19984,layer
105,19980,layer
106,19991,layer
107,20000,layer
108,20000,layer
109,20001,layer
110,19978,layer
111,19985,layer
112,20000,layer
113,19998,layer
114,20000,layer
115,20000,layer
116,19978,layer
117,19978,layer
118,19998,layer
119,19984,layer
120,20000,layer
121,20000,layer
122,19986,layer
123,19996,layer
124,19980,layer
125,19991,layer
126,20000,layer
127,20004,layer
128,20004,layer
129,19984,layer
130,19987,layer
131,19980,layer
132,19980,layer
133,19980,layer
134,19998,layer
135,20010,layer
136,19980,layer
137,20000,layer
138,20000,layer
139,20000,layer
140,19984,layer
141,19978,layer
142,20004,layer
143,20000,layer
144,20005,layer
145,20000,layer
146,20014,layer
147,20004,layer
148,20004,layer
149,20010,layer
150,20000,layer
151,20000,layer
152,20004,layer
153,19976,layer
154,19980,layer
155,19980,layer
156,20000,layer
157,20006,layer
158,20000,layer
159,20000,layer
160,20000,layer
161,20013,layer
162,20000,layer
163,20000,layer
164,20000,layer
165,19998,layer
166,20004,layer
167,20000,layer
168,20000,layer
169,20000,layer
170,20000,layer
171,20000,layer
172,20000,layer
173,20000,layer
174,19988,layer
175,20004,layer
176,20018,layer
177,20000,layer
178,20000,layer
179,19992,layer
180,19980,layer
181,19980,layer
182,20000,layer
183,20020,layer
184,20004,layer
185,19982,layer
186,19980,layer
187,19980,layer
188,20000,layer
189,20013,layer
190,20004,layer
191,19988,layer
192,20000,layer
193,20000,layer
194,20000,layer
195,20008,layer
196,20000,layer
197,20000,layer
198,19980,layer
199,19960,layer
200,19980,layer
201,20004,layer
202,20006,layer
203,20006,layer
204,20000,layer
205,20012,layer
206,20020,layer
207,20014,layer
208,20004,layer
209,20000,layer
210,20000,layer
211,20000,layer
212,20000,layer
213,19983,layer
214,19981,layer
215,19980,layer
216,19984,layer
217,20000,layer
218,19992,layer
219,20000,layer
220,20000,layer
221,19984,layer
222,19980,layer
223,19958,layer
224,19964,layer
225,20000,layer
226,20000,layer
227,19988,layer
228,20020,layer
229,20020,layer
230,20000,layer
231,19980,layer
232,19980,layer
233,20000,layer
234,20000,layer
235,19997,layer
236,20004,layer
237,20000,layer
238,19984,layer
239,19980,layer
240,19972,layer
241,20005,layer
242,20004,layer
243,20000,layer
244,20000,layer
245,20004,layer
246,20014,layer
247,20000,layer
248,20000,layer
249,20000,layer
250,20000,layer
251,20000,layer
252,19980,layer
253,20000,layer
254,20007,layer
255,19991,layer
256,20000,layer
257,20000,layer
258,20000,layer
259,19980,layer
260,19980,layer
261,20000,layer
262,20004,layer
263,20000,layer
264,20006,layer
265,20004,layer
266,20007,layer
267,20004,layer
268,20000,layer
269,20000,layer
270,20000,layer
271,20000,layer
272,20016,layer
273,20006,layer
274,20004,layer
275,20000,layer
276,20000,layer
277,19980,layer
278,19980,layer
279,20000,layer
280,19984,layer
281,20000,layer
282,20000,layer
283,20004,layer
284,20000,layer
285,19980,layer
286,20000,layer
287,20004,layer
288,20004,layer
289,19991,layer
290,19984,layer
291,20004,layer
292,20000,layer
293,20000,layer
294,20000,layer
295,20004,layer
296,19978,layer
297,19980,layer
298,19992,layer
299,20000,layer
300,20000,layer
301,20004,layer
302,19987,layer
303,19980,layer
304,19992,layer
305,19980,layer
306,19978,layer
307,19968,layer
308,19984,layer
309,20005,layer
310,20000,layer
311,20004,layer
312,19968,layer
313,20000,layer
314,20004,layer
315,20000,layer
316,20000,layer
317,20000,layer
318,20000,layer
319,19971,layer
320,20000,layer
321,20005,layer
322,19984,layer
323,20000,layer
324,20000,layer
325,20000,layer
326,20004,layer
327,20004,layer
328,19984,layer
329,19964,layer
330,19964,layer
331,20000,layer
332,20000,layer
333,20004,layer
334,20004,layer
335,20000,layer
336,19984,layer
337,20000,layer
338,19997,layer
339,20000,layer
340,20004,layer
341,20000,layer
342,20000,layer
343,20006,layer
344,20000,layer
345,19978,layer
346,20004,layer
347,20000,layer
348,20000,layer
349,20004,layer
350,19988,layer
351,19987,layer
352,20010,layer
353,20010,layer
354,19984,layer
355,20000,layer
356,20000,layer
357,20000,layer
358,20000,layer
359,19976,layer
360,19998,layer
361,20000,layer
362,20004,layer
363,20004,layer
364,20006,layer
365,20020,layer
366,20002,layer
367,19984,layer
368,19980,layer
369,20000,layer
370,20000,layer
371,20020,layer
372,20000,layer
373,19980,layer
374,19966,layer
375,19992,layer
376,20000,layer
377,20000,layer
378,20000,layer
379,20000,layer
380,19968,layer
381,19984,layer
382,20006,layer
383,20000,layer
384,19984,layer
385,20005,layer
386,20000,layer
387,20008,layer
388,19974,layer
389,20000,layer
390,19980,layer
391,19980,layer
392,20000,layer
393,20014,layer
394,20000,layer
395,20000,layer
396,20000,layer
397,20000,layer
398,20000,layer
399,19984,layer
400,19992,layer
401,19978,layer
402,19980,layer
403,19984,layer
404,19998,layer
405,19968,layer
406,20000,layer
407,20000,layer
408,19999,layer
409,20000,layer
410,20000,layer
411,19980,layer
412,19968,layer
413,19980,layer
414,20000,layer
415,20004,layer
416,20004,layer
417,20000,layer
418,19980,layer
419,19980,layer
420,19986,layer
421,20000,layer
422,19986,layer
423,19996,layer
424,20000,layer
425,20000,layer
426,20020,layer
427,20020,layer
428,20000,layer
429,20004,layer
430,20020,layer
431,20000,layer
432,20000,layer
433,20000,layer
434,20004,layer
435,19980,layer
436,20000,layer
437,20004,layer
438,20004,layer
439,20005,layer
440,19980,layer
441,19980,layer
442,20000,layer
443,19992,layer
444,20000,layer
445,20011,layer
446,19980,layer
447,19980,layer
448,19984,layer
449,20000,layer
450,20000,layer
451,19980,layer
452,19980,layer
453,20000,layer
454,20004,layer
455,20004,layer
456,20004,layer
457,20004,layer
458,20000,layer
459,20004,layer
460,20000,layer
461,20000,layer
462,19980,layer
463,19980,layer
464,19980,layer
465,19980,layer
466,20000,layer
467,19986,layer
468,19980,layer
469,20010,layer
470,19976,layer
471,19991,layer
472,20000,layer
473,20000,layer
474,20000,layer
475,19984,layer
476,20005,layer
477,20221,layer
478,20000,layer
479,20000,layer
480,19980,layer
481,19978,layer
482,20000,layer
483,19991,layer
484,20000,layer
485,20000,layer
486,19980,layer
487,19984,layer
488,20000,layer
489,20000,layer
490,20000,layer
491,20000,layer
492,20000,layer
493,20000,layer
494,20000,layer
495,20002,layer
496,20005,layer
497,20004,layer
498,20006,layer
499,20000,layer
500,20000,layer
501,19980,layer
502,20000,layer
503,20000,layer
504,20000,layer
505,20004,layer
506,20000,layer
507,20000,layer
508,20000,layer
509,19984,layer
510,20005,layer
511,19988,layer
512,20004,layer
513,20000,layer
514,20000,layer
515,20014,layer
516,20000,layer
517,20000,layer
518,20000,layer
519,20000,layer
520,19999,layer
521,20007,layer
522,20020,layer
523,20000,layer
524,20000,layer
525,19980,layer
526,20000,layer
527,20005,layer
528,20000,layer
529,20000,layer
530,19991,layer
531,20000,layer
532,19984,layer
533,20004,layer
534,20007,layer
535,19980,layer
536,19980,layer
537,20002,layer
538,20000,layer
539,20004,layer
540,20000,layer
541,20000,layer
542,19980,layer
543,20000,layer
544,20000,layer
545,19984,layer
546,20000,layer
547,20004,layer
548,20004,layer
549,20015,layer
550,20020,layer
551,20004,layer
552,20000,layer
553,20000,layer
554,20000,layer
555,19984,layer
556,20008,layer
557,19980,layer
558,20000,layer
559,20000,layer
560,20000,layer
561,20000,layer
562,19984,layer
563,19980,layer
564,19980,layer
565,20000,layer
566,20000,layer
567,20000,layer
568,19978,layer
569,20004,layer
570,20006,layer
571,20000,layer
572,19986,layer
573,19980,layer
574,19986,layer
575,19980,layer
576,19984,layer
577,20000,layer
578,20000,layer
579,20000,layer
580,19991,layer
581,20004,layer
582,20015,layer
583,20000,layer
584,19980,layer
585,19984,layer
586,20001,layer
587,20000,layer
588,19997,layer
589,20004,layer
590,20005,layer
591,20000,layer
592,20000,layer
593,19980,layer
594,19980,layer
595,19980,layer
596,20000,layer
597,20000,layer
598,20000,layer
599,19984,layer
600,20000,layer
601,20000,layer
602,20000,layer
603,20000,layer
604,20020,layer
605,20000,layer
606,19980,layer
607,19980,layer
608,19980,layer
609,20000,layer
610,20004,layer
611,20004,layer
612,20000,layer
613,19980,layer
614,19980,layer
615,19998,layer
616,20004,layer
617,19980,layer
618,20000,layer
619,19925,layer
620,20000,layer
621,20000,layer
622,19879,layer
623,19826,layer
624,19844,layer
625,19844,layer
626,19880,layer
627,19900,layer
628,19922,layer
629,20020,layer
630,20004,layer
631,19980,layer
632,19980,layer
633,19980,layer
634,19960,layer
635,19964,layer
636,19980,layer
637,19984,layer
638,19980,layer
639,19927,layer
640,20020,layer
641,19900,layer
642,19816,layer
643,19864,layer
644,19880,layer
645,19920,layer
646,19973,layer
647,20000,layer
648,20020,layer
649,20006,layer
650,19980,layer
651,19977,layer
652,20055,layer
653,19959,layer
654,19980,layer
655,19996,layer
656,19980,layer
657,19980,layer
658,19960,layer
659,20020,layer
660,19900,layer
661,19860,layer
662,19854,layer
663,19860,layer
664,19900,layer
665,19940,layer
666,19987,layer
667,20020,layer
668,20004,layer
669,19980,layer
670,20000,layer
671,20000,layer
672,19964,layer
673,19994,layer
674,19982,layer
675,20000,layer
676,19980,layer
677,19940,layer
678,20000,layer
679,19880,layer
680,19840,layer
681,19868,layer
682,19880,layer
683,19920,layer
684,19953,layer
685,19980,layer
686,20000,layer
687,20020,layer
688,19998,layer
689,20000,layer
690,19980,layer
691,19960,layer
692,19987,layer
693,20000,layer
694,19998,layer
695,19978,layer
696,19960,layer
697,20020,layer
698,19883,layer
699,19840,layer
700,19867,layer
701,19860,layer
702,19900,layer
703,19980,layer
704,19980,layer
705,20040,layer
706,20004,layer
707,19980,layer
708,19980,layer
709,19980,layer
710,19960,layer
711,19960,layer
712,19980,layer
713,19999,layer
714,20000,layer
715,20019,layer
716,20024,layer
717,19880,layer
718,19820,layer
719,19860,layer
720,19860,layer
721,19880,layer
722,19940,layer
723,19960,layer
724,20020,layer
725,20004,layer
726,19982,layer
727,20001,layer
728,19984,layer
729,19960,layer
730,19980,layer
731,20000,layer
732,20000,layer
733,19984,layer
734,19980,layer
735,20000,layer
736,19900,layer
737,19880,layer
738,19900,layer
739,19916,layer
740,19929,layer
741,20006,layer
742,19966,layer
743,19980,layer
744,20018,layer
745,20000,layer
746,20005,layer
747,19999,layer
748,19940,layer
749,19964,layer
750,20013,layer
751,20000,layer
752,19980,layer
753,19960,layer
754,19984,layer
755,19846,layer
756,19860,layer
757,19864,layer
758,19884,layer
759,19938,layer
760,20010,layer
761,19964,layer
762,20020,layer
763,20020,layer
764,19980,layer
765,19980,layer
766,19984,layer
767,19964,layer
768,19980,layer
769,19980,layer
770,19968,layer
771,19960,layer
772,19996,layer
773,20000,layer
774,19860,layer
775,19856,layer
776,19880,layer
777,19894,layer
778,19940,layer
779,19924,layer
780,20042,layer
781,19964,layer
782,20020,layer
783,20000,layer
784,19980,layer
785,19960,layer
786,19960,layer
787,19960,layer
788,19980,layer
789,19982,layer
790,19984,layer
791,19980,layer
792,19944,layer
793,20020,layer
794,19924,layer
795,19840,layer
796,19927,layer
797,19882,layer
798,19960,layer
799,19940,layer
800,20020,layer
801,19947,layer
802,19959,layer
803,20024,layer
804,19980,layer
805,19980,layer
806,20011,layer
807,19973,layer
808,19980,layer
809,19980,layer
810,20004,layer
811,19987,layer
812,19964,layer
813,20025,layer
814,19960,layer
815,19840,layer
816,19900,layer
817,19860,layer
818,19938,layer
819,19900,layer
820,19944,layer
821,19924,layer
822,19940,layer
823,20000,layer
824,20000,layer
825,19980,layer
826,19980,layer
827,19978,layer
828,19980,layer
829,19980,layer
830,19966,layer
831,19978,layer
832,19968,layer
833,20024,layer
834,19980,layer
835,19842,layer
836,19840,layer
837,19877,layer
838,19900,layer
839,19920,layer
840,19940,layer
841,19956,layer
842,19960,layer
843,20020,layer
844,20001,layer
845,19977,layer
846,19980,layer
847,19980,layer
848,19980,layer
849,19980,layer
850,19983,layer
851,20005,layer
852,19964,layer
853,20016,layer
854,20020,layer
855,19900,layer
856,19840,layer
857,19840,layer
858,19860,layer
859,19958,layer
860,19940,layer
861,20040,layer
862,19960,layer
863,19952,layer
864,20020,layer
865,19984,layer
866,19980,layer
867,19980,layer
868,19980,layer
869,19986,layer
870,19980,layer
871,19966,layer
872,19980,layer
873,19953,layer
874,20020,layer
875,20004,layer
876,19860,layer
877,19840,layer
878,19860,layer
879,19860,layer
880,19940,layer
881,19939,layer
882,20000,layer
883,19920,layer
884,19996,layer
885,20004,layer
886,20000,layer
887,20000,layer
888,19984,layer
889,19940,layer
890,19960,layer
891,19984,layer
892,19990,layer
893,20000,layer
894,19980,layer
895,20020,layer
896,19934,layer
897,19840,layer
898,19940,layer
899,19899,layer
900,19944,layer
901,19920,layer
902,19940,layer
903,19960,layer
904,19940,layer
905,20000,layer
906,19980,layer
907,19968,layer
908,19973,layer
909,19991,layer
910,19930,layer
911,19960,layer
912,19980,layer
913,19980,layer
914,19948,layer
915,20006,layer
916,20020,layer
917,19916,layer
918,19860,layer
919,19934,layer
920,19878,layer
921,20000,layer
922,19920,layer
923,19994,layer
924,19956,layer
925,19982,layer
926,20024,layer
927,19984,layer
928,19980,layer
929,19970,layer
930,19980,layer
931,19980,layer
932,19982,layer
933,19996,layer
934,19980,layer
935,19930,layer
936,20020,layer
937,19980,layer
938,19840,layer
939,19872,layer
940,19883,layer
941,19900,layer
942,19938,layer
943,19951,layer
944,20040,layer
945,19940,layer
946,20000,layer
947,20027,layer
948,20000,layer
949,19960,layer
950,19980,layer
951,19964,layer
952,19980,layer
953,19999,layer
954,19980,layer
955,19980,layer
956,19938,layer
957,20000,layer
958,19980,layer
959,19790,layer
960,19864,layer
961,19866,layer
962,19880,layer
963,19920,layer
964,19900,layer
965,20020,layer
966,19940,layer
967,19960,layer
968,20020,layer
969,19984,layer
970,19982,layer
971,19980,layer
972,19960,layer
973,19980,layer
974,19998,layer
975,20000,layer
976,20000,layer
977,19960,layer
978,20020,layer
979,19960,layer
980,19842,layer
981,19940,layer
982,19900,layer
983,19900,layer
984,19924,layer
985,19900,layer
986,20020,layer
987,19944,layer
988,19980,layer
989,20013,layer
990,19970,layer
991,19980,layer
992,19962,layer
993,19980,layer
994,19982,layer
995,20000,layer
996,19984,layer
997,19964,layer
998,20022,layer
999,19926,layer
1000,19820,layer
1001,19940,layer
1002,19862,layer
1003,19940,layer
1004,19924,layer
1005,19940,layer
1006,20000,layer
1007,19926,layer
1008,20011,layer
1009,20009,layer
1010,19996,layer
1011,19980,layer
1012,19980,layer
1013,19940,layer
1014,19964,layer
1015,19980,layer
1016,19963,layer
1017,19966,layer
1018,19960,layer
1019,20017,layer
1020,19998,layer
1021,19840,layer
1022,19840,layer
1023,19940,layer
1024,19880,layer
1025,20004,layer
1026,19886,layer
1027,19920,layer
1028,19940,layer
1029,20020,layer
1030,19976,layer
1031,19980,layer
1032,19980,layer
1033,19964,layer
1034,19980,layer
1035,19999,layer
1036,20011,layer
1037,19993,layer
1038,19977,layer
1039,20040,layer
1040,20000,layer
1041,19880,layer
1042,19840,layer
1043,19966,layer
1044,19877,layer
1045,19900,layer
1046,19900,layer
1047,19967,layer
1048,19960,layer
1049,20000,layer
1050,20000,layer
1051,19980,layer
1052,19980,layer
1053,19980,layer
1054,19980,layer
1055,20000,layer
1056,19984,layer
1057,20001,layer
1058,19980,layer
1059,20004,layer
1060,20020,layer
1061,19984,layer
1062,19840,layer
1063,19904,layer
1064,19920,layer
1065,19931,layer
1066,19966,layer
1067,19940,layer
1068,19986,layer
1069,19931,layer
1070,19974,layer
1071,20015,layer
1072,20000,layer
1073,19978,layer
1074,19988,layer
1075,19960,layer
1076,19964,layer
1077,19980,layer
1078,20000,layer
1079,20000,layer
1080,19963,layer
1081,20000,layer
1082,19980,layer
1083,19840,layer
1084,19818,layer
1085,19964,layer
1086,19893,layer
1087,19960,layer
1088,19865,layer
1089,19920,layer
1090,19960,layer
1091,19940,layer
1092,20020,layer
1093,19966,layer
1094,19967,layer
1095,19972,layer
1096,19991,layer
1097,19980,layer
1098,19980,layer
1099,19980,layer
1100,19980,layer
1101,19964,layer
1102,20020,layer
1103,20000,layer
1104,19860,layer
1105,19840,layer
1106,19980,layer
1107,19900,layer
1108,19980,layer
1109,19920,layer
1110,19866,layer
