,RO_VALUE,LAYER_OR_BOUNDARY
0,19980,layer
1,20004,layer
2,20005,layer
3,20006,layer
4,20004,layer
5,20004,layer
6,20004,layer
7,20014,layer
8,20000,layer
9,19980,layer
10,19992,layer
11,20000,layer
12,20000,layer
13,19980,layer
14,20000,layer
15,20000,layer
16,20000,layer
17,20005,layer
18,20000,layer
19,20000,layer
20,20000,layer
21,19980,layer
22,19980,layer
23,19980,layer
24,19978,layer
25,19984,layer
26,20000,layer
27,19990,layer
28,19984,layer
29,20000,layer
30,20000,layer
31,20026,layer
32,19980,layer
33,20000,layer
34,20004,layer
35,20000,layer
36,20000,layer
37,20000,layer
38,19980,layer
39,19986,layer
40,20000,layer
41,20000,layer
42,20010,layer
43,19984,layer
44,20000,layer
45,19994,layer
46,19980,layer
47,19984,layer
48,19980,layer
49,19987,layer
50,19980,layer
51,19978,layer
52,19998,layer
53,19984,layer
54,19978,layer
55,19987,layer
56,20005,layer
57,20005,layer
58,20000,layer
59,20004,layer
60,20000,layer
61,20004,layer
62,20000,layer
63,20014,layer
64,20000,layer
65,19980,layer
66,19980,layer
67,19982,layer
68,19998,layer
69,20004,layer
70,19866,layer
71,19860,layer
72,19900,layer
73,19934,layer
74,19981,layer
75,19977,layer
76,20000,layer
77,20000,layer
78,20011,layer
79,19980,layer
80,19860,layer
81,19844,layer
82,19882,layer
83,19922,layer
84,19960,layer
85,19984,layer
86,19980,layer
87,20053,layer
88,19980,layer
89,19984,layer
90,19980,layer
91,19880,layer
92,19891,layer
93,19920,layer
94,19957,layer
95,19980,layer
96,19978,layer
97,19960,layer
98,20020,layer
99,20013,layer
100,20000,layer
101,19984,layer
102,19860,layer
103,19860,layer
104,19900,layer
105,19939,layer
106,20008,layer
107,19988,layer
108,19980,layer
109,20020,layer
110,20000,layer
111,20004,layer
112,19940,layer
113,19840,layer
114,19844,layer
115,19848,layer
116,19878,layer
117,19940,layer
118,19964,layer
119,20024,layer
120,20006,layer
121,20000,layer
122,20010,layer
123,19860,layer
124,19880,layer
125,19880,layer
126,19924,layer
127,19960,layer
128,19980,layer
129,19980,layer
130,20040,layer
131,19980,layer
132,19980,layer
133,19980,layer
134,19864,layer
135,19880,layer
136,19893,layer
137,19920,layer
138,20013,layer
139,19999,layer
140,19960,layer
141,20020,layer
142,19984,layer
143,19980,layer
144,19980,layer
145,19860,layer
146,19882,layer
147,19900,layer
148,19940,layer
149,19968,layer
150,19980,layer
151,19980,layer
152,20020,layer
153,19980,layer
154,19980,layer
155,19940,layer
156,19860,layer
157,19860,layer
158,19880,layer
159,19940,layer
160,19980,layer
161,20004,layer
162,20024,layer
163,19980,layer
164,19980,layer
165,19980,layer
166,20000,layer
167,20000,layer
168,20000,layer
169,19973,layer
170,20000,layer
171,20004,layer
172,20000,layer
173,20000,layer
174,19996,layer
175,19984,layer
176,20004,layer
177,19988,layer
178,20000,layer
179,20000,boundary
180,19960,layer
181,19984,layer
182,19980,layer
183,19978,layer
184,19980,layer
185,19884,layer
186,19840,layer
187,19864,layer
188,19873,layer
189,19873,layer
190,19924,layer
191,19955,layer
192,20052,layer
193,20000,layer
194,19980,layer
195,19984,layer
196,19880,layer
197,19850,layer
198,19884,layer
199,19938,layer
200,19940,layer
201,19980,layer
202,19980,layer
203,20040,layer
204,20020,layer
205,19987,layer
206,19940,layer
207,19860,layer
208,19853,layer
209,19864,layer
210,19891,layer
211,19936,layer
212,19964,layer
213,20035,layer
214,20000,layer
215,20004,layer
216,20000,layer
217,19900,layer
218,19840,layer
219,19844,layer
220,19867,layer
221,19884,layer
222,19944,layer
223,19963,layer
224,20062,layer
225,20004,layer
226,19991,layer
227,19980,layer
228,19860,layer
229,19840,layer
230,19866,layer
231,19840,layer
232,19947,layer
233,19977,layer
234,19960,layer
235,20040,layer
236,20005,layer
237,19980,layer
238,19944,layer
239,19860,layer
240,19860,layer
241,19880,layer
242,19908,layer
243,19963,layer
244,19978,layer
245,20014,layer
246,20000,layer
247,20000,layer
248,19980,layer
249,19900,layer
250,19840,layer
251,19858,layer
252,19880,layer
253,19940,layer
254,19980,layer
255,19967,layer
256,20044,layer
257,20000,layer
258,20004,layer
259,20004,layer
260,19900,layer
261,19886,layer
262,19900,layer
263,19920,layer
264,19967,layer
265,19967,layer
266,19963,layer
267,20040,layer
268,20000,layer
269,19980,layer
270,19966,layer
271,19840,layer
272,19844,layer
273,19880,layer
274,19904,layer
275,19940,layer
276,19964,layer
277,19998,layer
278,20020,layer
279,19990,layer
280,19980,layer
281,19921,layer
282,19820,layer
283,19860,layer
284,19884,layer
285,19920,layer
286,19962,layer
287,19980,layer
288,20040,layer
289,20000,layer
290,19980,layer
291,19980,layer
292,19862,layer
293,19840,layer
294,19868,layer
295,19900,layer
296,19944,layer
297,19980,layer
298,19964,layer
299,20058,layer
300,20002,layer
301,20000,layer
302,19992,layer
303,19822,layer
304,19840,layer
305,19900,layer
