,RO_VALUE,LAYER_OR_BOUNDARY
0,19980,layer
1,19980,layer
2,20000,layer
3,20013,layer
4,20004,layer
5,20000,layer
6,20004,layer
7,20000,layer
8,20010,layer
9,19980,layer
10,19991,layer
11,19984,layer
12,20004,layer
13,20014,layer
14,20000,layer
15,20000,layer
16,19980,layer
17,19980,layer
18,20000,layer
19,20010,layer
20,20000,layer
21,20000,layer
22,19992,layer
23,20000,layer
24,20003,layer
25,20000,layer
26,20004,layer
27,19968,layer
28,19984,layer
29,19980,layer
30,20000,layer
31,20000,layer
32,20000,layer
33,19980,layer
34,19980,layer
35,19980,layer
36,19980,layer
37,19988,layer
38,20000,layer
39,19968,layer
40,20020,layer
41,20000,layer
42,20000,layer
43,19991,layer
44,19982,layer
45,20000,layer
46,20000,layer
47,20006,layer
48,20004,layer
49,20000,layer
50,20004,layer
51,20000,layer
52,19978,layer
53,19976,layer
54,20004,layer
55,20000,layer
56,19997,layer
57,20000,layer
58,19998,layer
59,20000,layer
60,19980,layer
61,20004,layer
62,20000,layer
63,20004,layer
64,19998,layer
65,19860,layer
66,19860,layer
67,19880,layer
68,19898,layer
69,19900,layer
70,20004,layer
71,20024,layer
72,20020,layer
73,20020,layer
74,20000,layer
75,20000,layer
76,20000,layer
77,19880,layer
78,19860,layer
79,19860,layer
80,19860,layer
81,19880,layer
82,19937,layer
83,19940,layer
84,20004,layer
85,20020,layer
86,20005,layer
87,19959,layer
88,19980,layer
89,19984,layer
90,19980,layer
91,20000,layer
92,19980,layer
93,19972,layer
94,19980,layer
95,20000,layer
96,19980,layer
97,20004,layer
98,20004,layer
99,20000,layer
100,20015,layer
101,20009,layer
102,20004,layer
103,20000,layer
104,19900,layer
105,19844,layer
106,19860,layer
107,19860,layer
108,19880,layer
109,19900,layer
110,19960,layer
111,20004,layer
112,20038,layer
113,19979,layer
114,20000,layer
115,20000,layer
116,20000,layer
117,20002,layer
118,20008,layer
119,19840,layer
120,19880,layer
121,19860,layer
122,19880,layer
123,19900,layer
124,19920,layer
125,19977,layer
126,19980,layer
127,20020,layer
128,20007,layer
129,19980,layer
130,19960,layer
131,19980,layer
132,20000,layer
133,20005,layer
134,20012,layer
135,20000,layer
136,19980,layer
137,19980,layer
138,19964,layer
139,20020,layer
140,20020,layer
141,20003,layer
142,20000,layer
143,20000,layer
144,20020,layer
145,20020,layer
146,19920,layer
147,19840,layer
148,19847,layer
149,19876,layer
150,19880,layer
151,19920,layer
152,19960,layer
153,20000,layer
154,20020,layer
155,20040,layer
156,20020,layer
157,20000,layer
158,20000,layer
159,20000,layer
160,20019,layer
161,19920,layer
162,19840,layer
163,19860,layer
164,19872,layer
165,19884,layer
166,19920,layer
167,19964,layer
168,19980,layer
169,19980,layer
170,19987,layer
171,19988,layer
172,19984,layer
173,19980,layer
174,19977,layer
175,20000,layer
176,20000,layer
177,19992,layer
178,19980,layer
179,19980,layer
180,19964,layer
181,20013,layer
182,20034,layer
183,20020,layer
184,20000,layer
185,20000,layer
186,20004,layer
187,20006,layer
188,19924,layer
189,19840,layer
190,19860,layer
191,19864,layer
192,19860,layer
193,19888,layer
194,19940,layer
195,19980,layer
196,20007,layer
197,20026,layer
198,20020,layer
199,20011,layer
200,19984,layer
201,20000,layer
202,20000,layer
203,19940,layer
204,19857,layer
205,19862,layer
206,19884,layer
207,19904,layer
208,19960,layer
209,19980,layer
210,20000,layer
211,19978,layer
212,20000,layer
213,19980,layer
214,19980,layer
215,19984,layer
216,20000,layer
217,20000,layer
218,19984,layer
219,19980,layer
220,19980,layer
221,19980,layer
222,19984,layer
223,20007,layer
224,20018,layer
225,20004,layer
226,19980,layer
227,19984,layer
228,20004,layer
229,20015,layer
230,19920,layer
231,19860,layer
232,19880,layer
233,19920,layer
234,19940,layer
235,19960,layer
236,19980,layer
237,19980,layer
238,20000,layer
239,20024,layer
240,20000,layer
241,19984,layer
242,20000,layer
243,20002,layer
244,20000,layer
245,19900,layer
246,19818,layer
247,19842,layer
248,19880,layer
249,19900,layer
250,19920,layer
251,19960,layer
252,19980,layer
253,20009,layer
254,20000,layer
255,20000,layer
256,19987,layer
257,19987,layer
258,19980,layer
259,20000,layer
260,19984,layer
261,19999,layer
262,19984,layer
263,19980,layer
264,19980,layer
265,20009,layer
266,20008,layer
267,20000,layer
268,20000,layer
269,20004,layer
270,20000,layer
271,20005,layer
272,19940,layer
273,19840,layer
274,19860,layer
275,19860,layer
276,19886,layer
277,19920,layer
278,19960,layer
279,19980,layer
280,20000,layer
281,20024,layer
282,20020,layer
283,20005,layer
284,20000,layer
285,20000,layer
286,19980,layer
287,19900,layer
288,19844,layer
289,19860,layer
290,19880,layer
291,19900,layer
292,19956,layer
293,19968,layer
294,19980,layer
295,20004,layer
296,20000,layer
297,19980,layer
298,19980,layer
299,19991,layer
300,19976,layer
301,20000,layer
302,19984,layer
303,19976,layer
304,19992,layer
305,20000,layer
306,19980,layer
307,20020,layer
308,20020,layer
309,20004,layer
310,20000,layer
311,20000,layer
312,19984,layer
313,20000,layer
314,19940,layer
315,19878,layer
316,19878,layer
317,19860,layer
318,19873,layer
319,19887,layer
320,19920,layer
321,19980,layer
322,20020,layer
323,20040,layer
324,20000,layer
325,19980,layer
326,20000,layer
327,20000,layer
328,20000,layer
329,19884,layer
330,19842,layer
331,19860,layer
332,19880,layer
333,19900,layer
334,19944,layer
335,19980,layer
336,20004,layer
337,20000,layer
338,19980,layer
339,19959,layer
340,19962,layer
341,19966,layer
342,20000,layer
343,20000,layer
344,20000,layer
