,RO_VALUE,LAYER_OR_BOUNDARY
0,20004,layer
1,20019,layer
2,20020,layer
3,20020,layer
4,20004,layer
5,20000,layer
6,20000,layer
7,20000,layer
8,19976,layer
9,19980,layer
10,19964,layer
11,19980,layer
12,20000,layer
13,20000,layer
14,20002,layer
15,20020,layer
16,20000,layer
17,19984,layer
18,20000,layer
19,19994,layer
20,19980,layer
21,19964,layer
22,19980,layer
23,19980,layer
24,20000,layer
25,20004,layer
26,19980,layer
27,19980,layer
28,19980,layer
29,20000,layer
30,20006,layer
31,20000,layer
32,20001,layer
33,19980,layer
34,20000,layer
35,20000,layer
36,20006,layer
37,20004,layer
38,19984,layer
39,19980,layer
40,19980,layer
41,19984,layer
42,19980,layer
43,19984,layer
44,19982,layer
45,20000,layer
46,20000,layer
47,20004,layer
48,19984,layer
49,19991,layer
50,19980,layer
51,20000,layer
52,20000,layer
53,20005,layer
54,20000,layer
55,19980,layer
56,20000,layer
57,20000,layer
58,20020,layer
59,20010,layer
60,19980,layer
61,19980,layer
62,19987,layer
63,20000,layer
64,20007,layer
65,20000,layer
66,20000,layer
67,20000,layer
68,19984,layer
69,19978,layer
70,20000,layer
71,20000,layer
72,20000,layer
73,20000,layer
74,20010,layer
75,20007,layer
76,20000,layer
77,19984,layer
78,19988,layer
79,19984,layer
80,20000,layer
81,20013,layer
82,20004,layer
83,20004,layer
84,20000,layer
85,19976,layer
86,19998,layer
87,20004,layer
88,20004,layer
89,20000,layer
90,20000,layer
91,20000,layer
92,20000,layer
93,20000,layer
94,20000,layer
95,19984,layer
96,20014,layer
97,20013,layer
98,20004,layer
99,20004,layer
100,19982,layer
101,20000,layer
102,20000,layer
103,20000,layer
104,19987,layer
105,20003,layer
106,20000,layer
107,20004,layer
108,20004,layer
109,20020,layer
110,20004,layer
111,20000,layer
112,20000,layer
113,19978,layer
114,20000,layer
115,20009,layer
116,20020,layer
117,20000,layer
118,20000,layer
119,20004,layer
120,20012,layer
121,20000,layer
122,19978,layer
123,19976,layer
124,19984,layer
125,19980,layer
126,19991,layer
127,20003,layer
128,20004,layer
129,20004,layer
130,20004,layer
131,20015,layer
132,20000,layer
133,20000,layer
134,19992,layer
135,19980,layer
136,19980,layer
137,19998,layer
138,20006,layer
139,20004,layer
140,19980,layer
141,19980,layer
142,19984,layer
143,20002,layer
144,19984,layer
145,19992,layer
146,19980,layer
147,19980,layer
148,20000,layer
149,20000,layer
150,20000,layer
151,20000,layer
152,20005,layer
153,19990,layer
154,20000,layer
155,20000,layer
156,20000,layer
157,20010,layer
158,20000,layer
159,20004,layer
160,20004,layer
161,20000,layer
162,20000,layer
163,20009,layer
164,20013,layer
165,20000,layer
166,19984,layer
167,19993,layer
168,19998,layer
169,20000,layer
170,20002,layer
171,20000,layer
172,20000,layer
173,19975,layer
174,20004,layer
175,20000,layer
176,20000,layer
177,19984,layer
178,19984,layer
179,19984,layer
180,19984,layer
181,20000,layer
182,20017,layer
183,20000,layer
184,20000,layer
185,19968,layer
186,19980,layer
187,19984,layer
188,19986,layer
189,19980,layer
190,20000,layer
191,19980,layer
192,19976,layer
193,19980,layer
194,19980,layer
195,20004,layer
196,20004,layer
197,20014,layer
198,20004,layer
199,19984,layer
200,19998,layer
201,20000,layer
202,20000,layer
203,20000,layer
204,20004,layer
205,20020,layer
206,20014,layer
207,20006,layer
208,19984,layer
209,20004,layer
210,19980,layer
211,20003,layer
212,20004,layer
213,20004,layer
214,20006,layer
215,20005,layer
216,20006,layer
217,20001,layer
218,19960,layer
219,19964,layer
220,19890,layer
221,19860,layer
222,19864,layer
223,19900,layer
224,20024,layer
225,20002,layer
226,20000,layer
227,20000,layer
228,20004,layer
229,20000,layer
230,20000,layer
231,20000,layer
232,19980,layer
233,19994,layer
234,19946,layer
235,19866,layer
236,19860,layer
237,19864,layer
238,19992,layer
239,20004,layer
240,19980,layer
241,20007,layer
242,20018,layer
243,20000,layer
244,20007,layer
245,20004,layer
246,20004,layer
247,20004,layer
248,20020,layer
249,19980,layer
250,19978,layer
251,20000,layer
252,19887,layer
253,19860,layer
254,19864,layer
255,20020,layer
256,20026,layer
257,20020,layer
258,20004,layer
259,20020,layer
260,20020,layer
261,20000,layer
262,19978,layer
263,19980,layer
264,19960,layer
265,19960,layer
266,19876,layer
267,19864,layer
268,19860,layer
269,19934,layer
270,20004,layer
271,20004,layer
272,20000,layer
273,20040,layer
274,20020,layer
275,20006,layer
276,20020,layer
277,20004,layer
278,20020,layer
279,20000,layer
280,20000,layer
281,19984,layer
282,19960,layer
283,19980,layer
284,19920,layer
285,19860,layer
286,19849,layer
287,19880,layer
288,20040,layer
289,20020,layer
290,20020,layer
291,20000,layer
292,19980,layer
293,20000,layer
294,20000,layer
295,19984,layer
296,19940,layer
297,19940,layer
298,19938,layer
299,19863,layer
300,19861,layer
301,19884,layer
302,20000,layer
303,20020,layer
304,20012,layer
305,20020,layer
306,20006,layer
307,19980,layer
308,19980,layer
309,20000,layer
310,19984,layer
311,20000,layer
312,20010,layer
313,20004,layer
314,20000,layer
315,20000,layer
316,20020,layer
317,20000,layer
318,20000,layer
319,20000,layer
320,20008,layer
321,20000,layer
322,20000,boundary
323,19984,layer
324,19980,layer
325,20020,layer
326,20011,layer
327,20000,layer
328,20000,layer
329,20000,layer
330,20000,layer
331,20000,layer
332,19960,layer
333,19980,layer
334,19984,layer
335,19900,layer
336,19880,layer
337,19860,layer
338,20014,layer
339,20020,layer
340,20013,layer
341,20000,layer
342,20000,layer
343,20004,layer
344,20004,layer
345,20004,layer
346,19960,layer
347,19960,layer
348,19980,layer
349,19900,layer
350,19840,layer
351,19846,layer
352,19984,layer
353,20024,layer
354,20000,layer
355,20005,layer
356,20020,layer
357,20020,layer
358,20000,layer
359,20000,layer
360,20000,layer
361,20005,layer
362,20000,layer
363,20006,layer
364,19980,layer
365,19980,layer
366,19984,layer
367,19880,layer
368,19860,layer
369,19880,layer
370,20020,layer
371,20024,layer
372,20015,layer
373,19988,layer
374,20000,layer
375,20006,layer
376,20006,layer
377,20000,layer
378,19980,layer
379,19982,layer
380,19980,layer
381,19880,layer
382,19811,layer
383,19824,layer
384,19960,layer
385,20004,layer
386,20000,layer
387,19984,layer
388,20004,layer
389,20020,layer
390,20001,layer
391,20004,layer
392,20000,layer
393,20000,layer
394,20015,layer
395,20000,layer
396,19976,layer
397,20000,layer
398,19978,layer
399,19877,layer
400,19844,layer
401,19860,layer
402,20020,layer
403,20024,layer
404,20020,layer
405,20000,layer
406,20011,layer
407,19984,layer
408,20000,layer
409,20000,layer
410,19980,layer
411,19967,layer
412,19980,layer
413,19884,layer
414,19840,layer
415,19960,layer
416,20000,layer
417,19980,layer
418,20000,layer
419,20040,layer
420,20024,layer
421,20000,layer
422,20000,layer
423,20000,layer
424,20000,layer
425,20004,layer
426,20026,layer
427,19940,layer
428,19934,layer
429,19940,layer
430,19880,layer
431,19880,layer
432,19900,layer
433,20037,layer
434,20040,layer
435,20020,layer
436,19991,layer
437,19988,layer
438,20013,layer
439,20002,layer
440,20000,layer
441,19966,layer
442,19960,layer
443,19996,layer
444,19900,layer
445,19860,layer
446,19846,layer
447,19980,layer
448,20004,layer
449,20000,layer
450,20000,layer
451,20036,layer
452,20020,layer
453,20020,layer
454,20000,layer
455,19999,layer
456,20006,layer
457,20020,layer
458,20020,layer
459,19964,layer
460,19940,layer
461,19933,layer
462,19864,layer
463,19857,layer
464,19880,layer
465,20006,layer
466,20024,layer
467,20020,layer
468,20000,layer
469,20013,layer
470,20000,layer
471,20000,layer
472,19984,layer
473,19967,layer
474,19984,layer
475,19900,layer
476,19848,layer
477,19840,layer
478,19960,layer
479,20009,layer
480,20017,layer
481,19984,layer
482,20020,layer
483,20016,layer
484,20020,layer
485,20000,layer
486,20000,layer
487,20000,layer
488,20004,layer
489,20000,layer
490,19958,layer
491,19951,layer
492,19960,layer
493,19871,layer
494,19867,layer
495,19878,layer
496,20006,layer
497,20026,layer
498,20004,layer
499,20006,layer
500,20004,layer
501,20020,layer
502,20020,layer
503,20013,layer
504,19964,layer
505,19940,layer
506,19960,layer
507,19904,layer
508,19900,layer
509,19840,layer
510,19953,layer
511,20004,layer
512,20004,layer
513,19980,layer
514,20020,layer
515,20000,layer
516,20000,layer
517,20007,layer
518,20020,layer
519,20020,layer
520,20000,layer
521,20000,layer
522,19980,layer
523,19984,layer
524,19980,layer
525,19880,layer
526,19860,layer
527,19860,layer
528,19996,layer
529,20040,layer
530,20024,layer
531,20014,layer
532,20002,layer
533,20006,layer
534,20020,layer
535,20000,layer
536,19980,layer
537,19960,layer
538,19959,layer
539,19900,layer
540,19847,layer
541,19888,layer
542,19940,layer
543,20004,layer
544,19992,layer
545,19980,layer
546,20011,layer
547,20020,layer
548,19970,layer
549,20000,layer
550,20000,layer
551,20006,layer
552,20010,layer
553,19987,layer
554,19964,layer
555,19964,layer
556,19980,layer
557,19884,layer
558,19867,layer
559,19864,layer
560,19964,layer
561,20040,layer
