,RO_VALUE,LAYER_OR_BOUNDARY
0,20004,layer
1,20000,layer
2,20002,layer
3,20004,layer
4,20004,layer
5,20000,layer
6,19996,layer
7,20013,layer
8,20000,layer
9,20000,layer
10,20014,layer
11,20000,layer
12,20004,layer
13,20004,layer
14,20004,layer
15,20000,layer
16,20000,layer
17,19987,layer
18,20015,layer
19,20000,layer
20,20020,layer
21,20004,layer
22,20000,layer
23,20000,layer
24,20000,layer
25,20002,layer
26,20000,layer
27,20005,layer
28,19984,layer
29,20000,layer
30,20000,layer
31,20012,layer
32,20004,layer
33,19984,layer
34,19980,layer
35,20000,layer
36,19980,layer
37,20000,layer
38,20000,layer
39,19984,layer
40,19984,layer
41,20000,layer
42,20014,layer
43,20004,layer
44,20000,layer
45,19980,layer
46,20000,layer
47,19989,layer
48,20000,layer
49,19980,layer
50,19980,layer
51,19980,layer
52,20000,layer
53,20004,layer
54,19999,layer
55,19980,layer
56,20004,layer
57,20004,layer
58,20010,layer
59,19996,layer
60,19984,layer
61,20004,layer
62,20004,layer
63,20000,layer
64,20000,layer
65,19968,layer
66,19980,layer
67,19953,layer
68,19980,layer
69,20060,layer
70,20037,layer
71,20000,layer
72,20004,layer
73,20006,layer
74,20000,layer
75,19920,layer
76,19874,layer
77,19860,layer
78,19860,layer
79,19884,layer
80,19920,layer
81,19960,layer
82,20060,layer
83,20026,layer
84,20004,layer
85,19980,layer
86,19974,layer
87,19964,layer
88,19980,layer
89,19998,layer
90,19980,layer
91,20000,layer
92,20015,layer
93,20000,layer
94,20004,layer
95,20011,layer
96,20020,layer
97,20006,layer
98,19920,layer
99,19860,layer
100,19844,layer
101,19880,layer
102,19900,layer
103,19920,layer
104,19940,layer
105,20040,layer
106,20053,layer
107,20011,layer
108,20004,layer
109,20002,layer
110,20004,layer
111,19980,layer
112,19960,layer
113,19880,layer
114,19860,layer
115,19883,layer
116,19892,layer
117,19940,layer
118,19980,layer
119,19984,layer
120,20060,layer
121,20024,layer
122,20000,layer
123,20000,layer
124,20020,layer
125,20020,layer
126,20004,layer
127,20005,layer
128,19864,layer
129,19860,layer
130,19880,layer
131,19905,layer
132,19944,layer
133,19980,layer
134,19980,layer
135,20060,layer
136,20058,layer
137,20004,layer
138,20000,layer
139,19984,layer
140,19976,layer
141,20000,layer
142,19971,layer
143,19866,layer
144,19840,layer
145,19860,layer
146,19880,layer
147,19880,layer
148,19920,layer
149,19960,layer
150,20004,layer
151,20020,layer
152,20000,layer
153,20000,layer
154,20000,layer
155,20000,layer
156,20000,layer
157,19984,layer
158,20038,layer
159,20000,layer
160,19982,layer
161,19964,layer
162,19964,layer
163,20000,layer
164,20020,layer
165,20020,layer
166,20000,layer
167,20000,layer
168,20010,layer
169,20006,layer
170,20004,layer
171,20000,layer
172,20000,layer
173,20004,layer
174,19990,layer
175,20007,layer
176,20004,layer
177,20000,layer
178,19980,layer
179,19984,layer
180,20020,layer
181,20004,layer
182,20007,layer
183,20000,layer
184,20000,layer
185,20008,layer
186,20008,layer
187,19982,layer
188,19980,layer
189,20000,layer
190,20004,layer
191,20008,layer
192,20014,layer
193,20000,layer
194,19966,layer
195,19980,layer
196,20011,layer
197,20008,layer
198,20000,layer
199,20000,boundary
200,20000,layer
201,19920,layer
202,19960,layer
203,19860,layer
204,19880,layer
205,19880,layer
206,19939,layer
207,19940,layer
208,19944,layer
209,19920,layer
210,19960,layer
211,19900,layer
212,19878,layer
213,19900,layer
214,19920,layer
215,19879,layer
216,19864,layer
217,19964,layer
218,19960,layer
219,19944,layer
220,19980,layer
221,19940,layer
222,19884,layer
223,19960,layer
224,19971,layer
225,19941,layer
226,19931,layer
227,19960,layer
228,19960,layer
229,19880,layer
230,19940,layer
231,19960,layer
232,19944,layer
233,19940,layer
234,19953,layer
235,19987,layer
236,19933,layer
237,19980,layer
238,19964,layer
239,19940,layer
240,19940,layer
241,19966,layer
242,20000,layer
243,19964,layer
244,19980,layer
245,19980,layer
246,19933,layer
247,19880,layer
248,19960,layer
249,19980,layer
250,19920,layer
251,19920,layer
252,19962,layer
253,19960,layer
254,19944,layer
255,19980,layer
256,20020,layer
257,20008,layer
258,19980,layer
259,20005,layer
260,19960,layer
261,20000,layer
262,20016,layer
263,20004,layer
264,19967,layer
265,19960,layer
266,19859,layer
267,19864,layer
268,19900,layer
269,19880,layer
270,19960,layer
271,19967,layer
272,19940,layer
273,19900,layer
274,19940,layer
275,19964,layer
276,19920,layer
277,19980,layer
278,19980,layer
279,19940,layer
280,19900,layer
281,19940,layer
282,19980,layer
283,19958,layer
284,19980,layer
285,19978,layer
286,19960,layer
287,19900,layer
288,19942,layer
289,20000,layer
290,19945,layer
291,19960,layer
292,19960,layer
293,19960,layer
294,19940,layer
295,19964,layer
296,19980,layer
297,19920,layer
298,19936,layer
299,19942,layer
300,19980,layer
301,19940,layer
302,19966,layer
303,19963,layer
304,19940,layer
305,19980,layer
306,19980,layer
307,19980,layer
308,19904,layer
309,19980,layer
310,19920,layer
311,19900,layer
312,19963,layer
313,19960,layer
314,19920,layer
315,19980,layer
316,19980,layer
317,19960,layer
318,19924,layer
319,19960,layer
320,20020,layer
321,20020,layer
322,20000,layer
323,19984,layer
324,19966,layer
325,19960,layer
326,19984,layer
327,20004,layer
328,20000,layer
329,20020,layer
330,19960,layer
331,19840,layer
332,19844,layer
333,19880,layer
334,19860,layer
335,19920,layer
336,20000,layer
337,19960,layer
338,19960,layer
339,19947,layer
340,19940,layer
341,19920,layer
342,19960,layer
343,19964,layer
344,19962,layer
345,19920,layer
346,19940,layer
347,19980,layer
348,19918,layer
349,19938,layer
350,19944,layer
351,19930,layer
352,19924,layer
353,19960,layer
354,19980,layer
355,19872,layer
356,19944,layer
357,19980,layer
358,19960,layer
359,19944,layer
360,19960,layer
361,19884,layer
362,19938,layer
363,19960,layer
364,19960,layer
365,19959,layer
366,19966,layer
367,19984,layer
368,19920,layer
369,19940,layer
370,19960,layer
371,19920,layer
372,19904,layer
373,20004,layer
374,19960,layer
375,19860,layer
376,19940,layer
377,19980,layer
378,19920,layer
379,19880,layer
380,19972,layer
381,19980,layer
382,19920,layer
383,19960,layer
384,19980,layer
385,20039,layer
386,20000,layer
387,20003,layer
388,20000,layer
389,19964,layer
390,20000,layer
391,20018,layer
392,20013,layer
393,19992,layer
394,19840,layer
395,19879,layer
396,19911,layer
397,19904,layer
398,19946,layer
399,19980,layer
400,19960,layer
401,19920,layer
402,19940,layer
403,19980,layer
404,19921,layer
405,19954,layer
406,19960,layer
407,19960,layer
408,19920,layer
409,19964,layer
410,19990,layer
411,19958,layer
412,19944,layer
413,19944,layer
414,19960,layer
415,19906,layer
416,19944,layer
417,19996,layer
418,19940,layer
419,19960,layer
420,19960,layer
421,19960,layer
422,19880,layer
423,19900,layer
424,19902,layer
425,19900,layer
426,19939,layer
427,19960,layer
428,19960,layer
429,19924,layer
430,19980,layer
431,19960,layer
432,19920,layer
433,19900,layer
434,19958,layer
435,19916,layer
436,19980,layer
437,19968,layer
438,19880,layer
439,19852,layer
440,19972,layer
441,19960,layer
442,19900,layer
443,19980,layer
444,19984,layer
445,19920,layer
446,19920,layer
447,19972,layer
448,20018,layer
449,20014,layer
450,20000,layer
451,19998,layer
452,19984,layer
453,19980,layer
454,20000,layer
455,19980,layer
456,19980,layer
457,20004,layer
458,19940,layer
459,19840,layer
460,19860,layer
461,19880,layer
462,19880,layer
463,19960,layer
464,20000,layer
465,19940,layer
466,19960,layer
467,19960,layer
468,19938,layer
469,19900,layer
470,19960,layer
471,20000,layer
472,19959,layer
473,19963,layer
474,19958,layer
475,19960,layer
476,19888,layer
477,19940,layer
478,19964,layer
479,19940,layer
480,19943,layer
481,19964,layer
482,19980,layer
483,19920,layer
484,19960,layer
485,19967,layer
486,19940,layer
487,19920,layer
488,19940,layer
489,19980,layer
490,19940,layer
491,19962,layer
492,19960,layer
493,19940,layer
494,19940,layer
495,19960,layer
496,19967,layer
497,19940,layer
498,19960,layer
499,19963,layer
500,19960,layer
501,19920,layer
502,19980,layer
503,19960,layer
504,19900,layer
505,19908,layer
506,19960,layer
507,19940,layer
508,19900,layer
509,19980,layer
510,19980,layer
511,19924,layer
512,19960,layer
513,19980,layer
514,20020,layer
515,20006,layer
516,19984,layer
517,19984,layer
518,19940,layer
519,19960,layer
520,20004,layer
521,20000,layer
522,19980,layer
523,20000,layer
524,19840,layer
525,19840,layer
526,19860,layer
527,19884,layer
528,19880,layer
529,19922,layer
530,19980,layer
531,19980,layer
532,19940,layer
533,19960,layer
534,19964,layer
535,19924,layer
536,19960,layer
537,19960,layer
538,19960,layer
539,19918,layer
540,19953,layer
541,19980,layer
542,19960,layer
543,19924,layer
544,19940,layer
545,19980,layer
546,19920,layer
547,19964,layer
548,19958,layer
549,19940,layer
550,19940,layer
551,19962,layer
552,19980,layer
553,19900,layer
554,19933,layer
555,19960,layer
556,19920,layer
557,19960,layer
558,19980,layer
559,19947,layer
560,19898,layer
561,19960,layer
562,19960,layer
563,19925,layer
564,19900,layer
565,19960,layer
566,19980,layer
567,19920,layer
568,20004,layer
569,19997,layer
570,19938,layer
571,19880,layer
572,19940,layer
573,19960,layer
574,19864,layer
575,19963,layer
576,20000,layer
577,19940,layer
578,19963,layer
579,19980,layer
580,20004,layer
581,20006,layer
582,20000,layer
583,19980,layer
584,19980,layer
585,19960,layer
586,20000,layer
587,20018,layer
588,20000,layer
589,20020,layer
590,20004,layer
591,20000,layer
592,20000,layer
593,20000,layer
594,20000,layer
595,20000,layer
596,19980,layer
597,19980,layer
598,20000,layer
599,20000,layer
600,19984,layer
601,20000,layer
602,20000,layer
603,20018,layer
604,20004,layer
605,19980,layer
606,20000,layer
607,20016,layer
608,20002,layer
609,20020,layer
610,20020,layer
611,20004,layer
612,20000,layer
613,19984,layer
614,19980,layer
615,19980,boundary
616,19964,layer
617,20000,layer
618,20020,layer
619,20000,layer
620,19956,layer
621,19840,layer
622,19924,layer
623,20020,layer
624,20013,layer
625,20007,layer
626,19980,layer
627,19860,layer
628,19860,layer
629,20020,layer
630,20020,layer
631,20020,layer
632,19996,layer
633,19860,layer
634,19860,layer
635,20024,layer
636,20020,layer
637,20000,layer
638,20000,layer
639,19900,layer
640,19849,layer
641,19920,layer
642,19980,layer
643,20007,layer
644,20019,layer
645,19980,layer
646,19980,layer
647,19980,layer
648,20020,layer
649,20020,layer
650,20000,layer
651,20009,layer
652,19939,layer
653,19840,layer
654,19944,layer
655,20006,layer
656,20040,layer
657,20014,layer
658,20000,layer
659,19860,layer
660,19840,layer
661,20000,layer
662,20024,layer
663,20020,layer
664,20020,layer
665,19960,layer
666,19863,layer
667,19940,layer
668,20020,layer
669,20020,layer
670,20018,layer
671,20006,layer
672,19940,layer
673,19860,layer
674,19940,layer
675,19957,layer
676,20004,layer
677,20000,layer
678,20000,layer
679,20000,layer
680,19996,layer
681,20014,layer
682,20020,layer
683,20000,layer
684,20007,layer
685,19958,layer
686,19844,layer
687,19900,layer
688,20024,layer
689,20020,layer
690,20006,layer
691,20010,layer
692,19860,layer
693,19840,layer
694,20020,layer
695,20040,layer
696,20020,layer
697,20012,layer
698,19980,layer
699,19866,layer
700,19882,layer
701,20020,layer
702,20020,layer
703,20000,layer
704,20000,layer
705,19996,layer
706,19840,layer
707,19887,layer
708,19962,layer
709,20011,layer
710,20000,layer
711,20000,layer
712,19996,layer
713,19980,layer
714,20000,layer
715,20014,layer
716,20006,layer
717,20020,layer
718,19980,layer
719,19840,layer
720,19900,layer
721,20000,layer
722,20020,layer
723,20020,layer
724,19992,layer
725,19860,layer
726,19860,layer
727,20004,layer
728,20020,layer
729,20020,layer
730,20001,layer
731,19860,layer
732,19842,layer
733,20020,layer
734,20040,layer
735,20000,layer
736,20000,layer
737,19860,layer
738,19858,layer
739,19940,layer
740,20004,layer
741,20004,layer
742,20000,layer
743,20000,layer
744,19982,layer
745,20020,layer
746,20000,layer
747,19964,layer
748,19960,layer
749,19984,layer
750,20020,layer
751,20020,layer
752,20004,layer
753,20020,layer
754,19980,layer
755,20000,layer
756,20006,layer
757,20000,layer
758,20018,layer
759,20020,layer
760,19992,layer
761,20004,layer
762,20020,layer
763,20006,layer
764,20006,boundary
765,20000,layer
766,20000,layer
767,20004,layer
768,20006,layer
769,20020,layer
770,20013,layer
771,20009,layer
772,19984,layer
773,19940,layer
774,19960,layer
775,20005,layer
776,20004,layer
777,20000,layer
778,20005,layer
779,20000,layer
780,20004,layer
781,20000,layer
782,19960,layer
783,19944,layer
784,20006,layer
785,20000,layer
786,20000,layer
787,20004,layer
788,20004,layer
789,19968,layer
790,20000,layer
791,19980,layer
792,19980,layer
793,19933,layer
794,19940,layer
795,19980,layer
796,20000,layer
797,19984,layer
798,19998,layer
799,19984,layer
800,20000,layer
801,19996,layer
802,20000,layer
803,20020,layer
804,20024,layer
805,20000,layer
806,19967,layer
807,19962,layer
808,19964,layer
809,20005,layer
810,20000,layer
811,19960,layer
812,19920,layer
813,19966,layer
814,20000,layer
815,20020,layer
816,20020,layer
817,20000,layer
818,20000,layer
819,20000,layer
820,20000,layer
821,20004,layer
822,19993,layer
823,20000,layer
824,20002,layer
825,20000,layer
826,20011,layer
827,19980,layer
828,20000,layer
829,20000,boundary
830,19960,layer
831,19920,layer
832,19920,layer
833,19884,layer
834,19867,layer
835,19880,layer
836,19900,layer
837,19920,layer
838,19960,layer
839,20044,layer
840,20020,layer
841,19987,layer
842,19898,layer
843,19880,layer
844,19900,layer
845,19840,layer
846,19933,layer
847,19982,layer
848,20020,layer
849,20000,layer
850,19984,layer
851,19920,layer
852,19940,layer
853,19960,layer
854,19955,layer
855,19980,layer
856,20020,layer
857,20000,layer
858,19980,layer
859,19960,layer
860,19920,layer
861,19929,layer
862,19960,layer
863,20000,layer
864,19988,layer
865,20026,layer
866,20016,layer
867,20000,layer
868,19923,layer
869,19884,layer
870,19852,layer
871,19857,layer
872,19884,layer
873,19940,layer
874,20020,layer
875,20040,layer
876,20020,layer
877,19900,layer
878,19851,layer
879,19850,layer
880,19893,layer
881,19940,layer
882,20020,layer
883,20004,layer
884,20000,layer
885,19998,layer
886,20000,layer
887,20001,layer
888,20000,layer
889,19986,layer
890,19984,layer
891,19984,layer
892,19920,layer
893,19920,layer
894,19920,layer
895,19964,layer
896,19958,layer
897,20040,layer
898,20004,layer
899,20014,layer
900,19960,layer
901,19920,layer
902,19924,layer
903,19904,layer
904,19940,layer
905,19960,layer
906,20010,layer
907,20017,layer
908,20004,layer
909,19912,layer
910,19900,layer
911,19907,layer
912,19928,layer
913,19960,layer
914,19993,layer
915,20018,layer
916,19980,layer
917,19984,layer
918,19908,layer
919,19920,layer
920,19920,layer
921,19940,layer
922,19980,layer
923,20040,layer
924,20000,layer
