,RO_VALUE,LAYER_OR_BOUNDARY
0,20000,layer
1,20000,layer
2,19984,layer
3,19980,layer
4,19984,layer
5,20000,layer
6,20004,layer
7,20004,layer
8,19980,layer
9,20005,layer
10,20000,layer
11,20001,layer
12,19998,layer
13,19992,layer
14,20004,layer
15,20000,layer
16,20003,layer
17,20013,layer
18,20004,layer
19,20000,layer
20,20000,layer
21,19968,layer
22,19980,layer
23,19992,layer
24,20000,layer
25,19992,layer
26,20004,layer
27,19976,layer
28,19984,layer
29,20000,layer
30,20000,layer
31,19984,layer
32,20004,layer
33,20000,layer
34,20000,layer
35,20010,layer
36,20000,layer
37,20000,layer
38,20000,layer
39,20004,layer
40,19982,layer
41,19998,layer
42,19980,layer
43,19987,layer
44,20005,layer
45,20014,layer
46,20004,layer
47,19984,layer
48,19984,layer
49,19980,layer
50,19976,layer
51,19995,layer
52,20011,layer
53,20000,layer
54,19984,layer
55,19980,layer
56,20000,layer
57,20004,layer
58,20004,layer
59,19844,layer
60,19880,layer
61,19887,layer
62,19920,layer
63,19980,layer
64,20098,layer
65,20020,layer
66,20000,layer
67,19880,layer
68,19840,layer
69,19879,layer
70,19899,layer
71,19944,layer
72,19980,layer
73,20060,layer
74,20024,layer
75,20000,layer
76,19964,layer
77,19860,layer
78,19860,layer
79,19864,layer
80,19907,layer
81,19960,layer
82,20000,layer
83,20060,layer
84,20020,layer
85,20000,layer
86,19864,layer
87,19847,layer
88,19864,layer
89,19884,layer
90,19940,layer
91,20010,layer
92,20080,layer
93,20040,layer
94,20000,layer
95,19946,layer
96,19846,layer
97,19864,layer
98,19940,layer
99,19984,layer
100,19980,layer
101,19967,layer
102,20060,layer
103,20016,layer
104,20000,layer
105,19860,layer
106,19851,layer
107,19864,layer
108,19884,layer
109,19920,layer
110,19980,layer
111,20080,layer
112,20026,layer
113,20000,layer
114,19978,layer
115,19860,layer
116,19860,layer
117,19862,layer
118,19880,layer
119,19940,layer
120,19980,layer
121,20060,layer
122,20004,layer
123,20000,layer
124,19884,layer
125,19860,layer
126,19864,layer
127,19900,layer
128,19920,layer
129,19960,layer
130,20042,layer
131,20020,layer
132,19984,layer
133,20018,layer
134,20004,layer
135,20000,layer
136,20000,layer
137,20000,layer
138,20002,layer
139,19986,layer
140,20000,layer
141,19970,layer
142,20020,layer
143,20006,layer
144,19992,layer
145,20000,layer
146,20007,layer
147,20020,layer
148,20005,layer
149,20007,layer
150,20004,layer
151,20000,layer
152,20000,layer
153,20004,layer
154,20004,layer
155,20000,layer
156,19980,layer
157,20000,layer
158,20000,layer
159,20017,layer
160,20000,layer
161,20000,layer
162,20006,layer
163,20000,layer
164,20000,layer
165,20006,layer
166,20000,layer
167,20000,layer
168,19980,layer
169,19980,layer
170,19980,boundary
171,19940,layer
172,20010,layer
173,20020,layer
174,20000,layer
175,20000,layer
176,20000,layer
177,20004,layer
178,20019,layer
179,20000,layer
180,19959,layer
181,19940,layer
182,19920,layer
183,19860,layer
184,19880,layer
185,19880,layer
186,20020,layer
187,20013,layer
188,20000,layer
189,20005,layer
190,20000,layer
191,20009,layer
192,20000,layer
193,20000,layer
194,20000,layer
195,19981,layer
196,20000,layer
197,20020,layer
198,19904,layer
199,19864,layer
200,19880,layer
201,19966,layer
202,20004,layer
203,20000,layer
204,20000,layer
205,20020,layer
206,20018,layer
207,20004,layer
208,19978,layer
209,20000,layer
210,20000,layer
211,20000,layer
212,20004,layer
213,19964,layer
214,19940,layer
215,19960,layer
216,19886,layer
217,19881,layer
218,19900,layer
219,20004,layer
220,20040,layer
221,20012,layer
222,20000,layer
223,20000,layer
224,20004,layer
225,20000,layer
226,20000,layer
227,20000,layer
228,19984,layer
229,19960,layer
230,19980,layer
231,19940,layer
232,19916,layer
233,19920,layer
234,19960,layer
235,20000,layer
236,20020,layer
237,19989,layer
238,20000,layer
239,20012,layer
240,20000,layer
241,20000,layer
242,20020,layer
243,20007,layer
244,20004,layer
245,20000,layer
246,19980,layer
247,19960,layer
248,19960,layer
249,19940,layer
250,19880,layer
251,19878,layer
252,19880,layer
253,20020,layer
254,20020,layer
255,20006,layer
256,20004,layer
257,20000,layer
258,20020,layer
259,20025,layer
260,20004,layer
261,20000,layer
262,19980,layer
263,19980,layer
264,19980,layer
265,19900,layer
266,19880,layer
267,19860,layer
268,19959,layer
269,19984,layer
270,20031,layer
271,19984,layer
272,20024,layer
273,20013,layer
274,20020,layer
275,20022,layer
276,20008,layer
277,20000,layer
278,20000,layer
279,20020,layer
280,19980,layer
281,19980,layer
282,19980,layer
283,19904,layer
284,19900,layer
285,19884,layer
286,19980,layer
287,20020,layer
288,20015,layer
289,20020,layer
290,20020,layer
291,20020,layer
292,20004,layer
293,20013,layer
294,20000,layer
295,19985,layer
296,19960,layer
297,19963,layer
298,19900,layer
299,19864,layer
300,19880,layer
301,19923,layer
302,20020,layer
303,20000,layer
304,19987,layer
305,20004,layer
306,20024,layer
307,20020,layer
308,20004,layer
309,20004,layer
310,20004,layer
311,20014,layer
312,20020,layer
313,20000,layer
314,19980,layer
315,19980,layer
316,19920,layer
317,19880,layer
318,19880,layer
319,19900,layer
320,20040,layer
321,20020,layer
322,20002,layer
323,20020,layer
324,20000,layer
325,20004,layer
326,20006,layer
327,20006,layer
328,20000,layer
329,19960,layer
330,19963,layer
331,19960,layer
332,19866,layer
333,19880,layer
334,19900,layer
335,20000,layer
336,20013,layer
337,19984,layer
338,19980,layer
339,20020,layer
340,20020,layer
341,20006,layer
342,20002,layer
343,20000,layer
344,20000,layer
345,20011,layer
346,20020,layer
347,19980,layer
348,19984,layer
349,19959,layer
350,19880,layer
351,19880,layer
352,19880,layer
353,20020,layer
354,20031,layer
355,20020,layer
356,20000,layer
357,20020,layer
358,20020,layer
359,20020,layer
360,20000,layer
361,20000,layer
362,19980,layer
363,19977,layer
364,19980,layer
365,19900,layer
366,19860,layer
367,19860,layer
368,19911,layer
369,19984,layer
370,20004,layer
371,20000,layer
372,19987,layer
373,20000,layer
374,20014,layer
375,20000,layer
376,20000,layer
377,20000,layer
378,20000,layer
379,20020,layer
380,20000,layer
381,19944,layer
382,19940,layer
383,19900,layer
384,19878,layer
385,19880,layer
386,19888,layer
387,20040,layer
388,20020,layer
