,RO_VALUE,LAYER_OR_BOUNDARY
0,20000,layer
1,20000,layer
2,19997,layer
3,20006,layer
4,20007,layer
5,19980,layer
6,19984,layer
7,19994,layer
8,20020,layer
9,20006,layer
10,20004,layer
11,20000,layer
12,20000,layer
13,20000,layer
14,20000,layer
15,20000,layer
16,19984,layer
17,19980,layer
18,20003,layer
19,20000,layer
20,20004,layer
21,20000,layer
22,19992,layer
23,20004,layer
24,20020,layer
25,20015,layer
26,20006,layer
27,19978,layer
28,19980,layer
29,20000,layer
30,20004,layer
31,19998,layer
32,20003,layer
33,20000,layer
34,20009,layer
35,20013,layer
36,20015,layer
37,20013,layer
38,20000,layer
39,20013,layer
40,20004,layer
41,20000,layer
42,20000,layer
43,20000,layer
44,19990,layer
45,20007,layer
46,19980,layer
47,19980,layer
48,20000,layer
49,20000,layer
50,20000,layer
51,20000,layer
52,20000,layer
53,20007,layer
54,20000,layer
55,20000,layer
56,20000,layer
57,20000,layer
58,20000,layer
59,20000,layer
60,20004,layer
61,19980,layer
62,19984,layer
63,20004,layer
64,20020,layer
65,20000,layer
66,20000,layer
67,19980,layer
68,20000,layer
69,20000,layer
70,20000,layer
71,20004,layer
72,20000,layer
73,20015,layer
74,20020,layer
75,20000,layer
76,20004,layer
77,20005,layer
78,20000,layer
79,20000,layer
80,20000,layer
81,20007,layer
82,20000,layer
83,20000,layer
84,20001,layer
85,20000,layer
86,20000,layer
87,19980,layer
88,19960,layer
89,19962,layer
90,19980,layer
91,20000,layer
92,20002,layer
93,19980,layer
94,19840,layer
95,19844,layer
96,19860,layer
97,19958,layer
98,20000,layer
99,20000,layer
100,20002,layer
101,19984,layer
102,20000,layer
103,19980,layer
104,20000,layer
105,19993,layer
106,20000,layer
107,20004,layer
108,20000,layer
109,20000,layer
110,20000,layer
111,20000,layer
112,19978,layer
113,19880,layer
114,19860,layer
115,19860,layer
116,19950,layer
117,19984,layer
118,20004,layer
119,20004,layer
120,19976,layer
121,19980,layer
122,19980,layer
123,20004,layer
124,20004,layer
125,20000,layer
126,20000,layer
127,20004,layer
128,19984,layer
129,20020,layer
130,20020,layer
131,20006,layer
132,20007,layer
133,20000,layer
134,20004,layer
135,20020,layer
136,20015,layer
137,20004,layer
138,19980,layer
139,19980,layer
140,20004,layer
141,20004,layer
142,20020,layer
143,20004,layer
144,20004,boundary
145,19946,layer
146,19964,layer
147,20000,layer
148,20000,layer
149,20002,layer
150,19983,layer
151,19860,layer
152,19860,layer
153,19860,layer
154,19940,layer
155,19984,layer
156,19990,layer
157,19980,layer
158,19982,layer
159,20000,layer
160,19984,layer
161,19984,layer
162,19980,layer
163,19971,layer
164,19966,layer
165,20004,layer
166,20004,layer
167,20000,layer
168,20000,layer
169,19999,layer
170,19851,layer
171,19860,layer
172,19860,layer
173,19940,layer
174,19991,layer
175,20000,layer
176,20000,layer
177,19984,layer
178,20000,layer
179,20005,layer
180,19980,layer
181,20000,layer
182,19980,layer
183,20007,layer
184,19992,layer
185,20000,layer
186,19968,layer
187,19984,layer
188,20000,layer
189,20002,layer
190,20000,layer
191,20000,layer
192,20000,layer
193,20014,layer
194,20013,layer
195,20013,boundary
196,19944,layer
197,20000,layer
198,20024,layer
199,19980,layer
200,19920,layer
201,20014,layer
202,20000,layer
203,19906,layer
204,19940,layer
205,19998,layer
206,20020,layer
207,19872,layer
208,19958,layer
209,20018,layer
210,20014,layer
211,19880,layer
212,19924,layer
213,19960,layer
214,20002,layer
215,20000,layer
216,19980,layer
217,20000,layer
218,19968,layer
219,19984,layer
220,20004,layer
221,20000,layer
222,20013,layer
223,20000,layer
224,20000,layer
225,20013,layer
226,20000,layer
227,20000,layer
228,20000,layer
229,20004,layer
230,20006,layer
231,20000,layer
232,20000,layer
233,20000,layer
234,20000,layer
235,20004,layer
236,20006,layer
237,20004,layer
238,20000,layer
239,20000,layer
240,20000,boundary
241,19940,layer
242,20000,layer
243,19942,layer
244,19860,layer
245,19861,layer
246,19860,layer
247,19860,layer
248,20020,layer
249,19984,layer
250,19898,layer
251,19864,layer
252,19860,layer
253,19860,layer
254,20004,layer
255,20004,layer
256,19902,layer
257,19900,layer
258,19889,layer
259,19920,layer
260,20006,layer
261,20020,layer
262,19980,layer
263,19904,layer
264,19921,layer
265,19940,layer
266,19980,layer
267,20079,layer
268,20004,layer
269,19900,layer
270,19900,layer
271,19900,layer
272,19940,layer
273,20044,layer
274,20004,layer
275,19908,layer
276,19878,layer
277,19920,layer
278,19940,layer
279,20060,layer
280,20020,layer
281,19920,layer
282,19884,layer
283,19900,layer
284,19940,layer
285,20000,layer
286,20040,layer
287,19960,layer
288,19864,layer
289,19880,layer
290,19880,layer
291,19940,layer
292,20060,layer
293,20020,layer
294,19907,layer
295,19944,layer
296,19964,layer
297,20060,layer
298,20000,layer
299,19893,layer
300,19860,layer
301,19880,layer
302,19900,layer
303,20000,layer
304,20004,layer
305,20004,layer
306,20000,layer
307,19980,layer
308,20024,layer
309,19980,layer
310,19900,layer
311,19900,layer
312,19900,layer
313,19920,layer
314,20038,layer
315,20000,layer
316,19900,layer
317,19860,layer
318,19880,layer
319,19938,layer
320,20060,layer
321,20040,layer
322,19924,layer
323,19900,layer
324,19916,layer
325,19926,layer
326,20024,layer
327,20031,layer
328,19944,layer
329,19880,layer
330,19860,layer
331,19900,layer
332,19940,layer
333,20080,layer
334,20024,layer
335,19886,layer
336,19887,layer
337,19900,layer
338,19940,layer
339,20040,layer
340,20020,layer
341,19917,layer
342,19913,layer
343,19920,layer
344,19980,layer
345,20044,layer
346,20018,layer
347,19920,layer
348,19920,layer
349,19926,layer
350,19980,layer
351,20020,layer
352,20024,layer
353,19940,layer
354,19860,layer
355,19864,layer
356,19900,layer
357,19957,layer
358,20048,layer
359,20000,layer
360,19886,layer
361,19920,layer
362,19980,layer
363,19984,layer
364,20064,layer
365,20004,layer
366,19920,layer
367,19920,layer
368,19924,layer
369,19960,layer
370,20020,layer
371,20018,layer
372,20002,layer
373,20004,layer
374,19967,layer
375,20020,layer
376,19980,layer
377,19862,layer
378,19860,layer
379,19860,layer
380,19860,layer
381,19982,layer
382,20000,layer
383,19900,layer
384,19880,layer
385,19860,layer
386,19893,layer
387,20020,layer
