203904	32.594	25088	4.01	4368	0.698	800	0.128	256	0.041	B-CR
192576	137.289	25088	17.885	0	0	0	0	256	0.183	L-CR
169920	132.705	25088	19.593	0	0	0	0	256	0.2	L-CR
158592	125.713	25088	19.887	0	0	0	0	256	0.203	E-CR
1501056	235.244	326144	51.113	10896	1.708	352	0.055	3328	0.522	B-CR
235648	182.252	75264	58.21	0	0	0	0	768	0.594	E-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
1597440	234.75	125440	18.434	9104	1.338	300	0.044	5632	0.828	B-CBR
436800	317.636	50176	36.487	0	0	0	0	1536	1.117	L-CBR
95680	74.098	25088	19.429	0	0	0	0	1024	0.793	E-CBR
860160	116.074	200704	27.084	7536	1.017	304	0.041	7168	0.967	BE-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
396928	69.381	100352	17.541	5632	0.984	612	0.107	803840	140.507	B-P
135552	98.631	50176	36.509	0	0	0	0	1024	0.745	E-P
0	0	0	0	0	0	0	0	0	0	N-P
0	0	0	0	0	0	0	0	0	0	N-P
0	0	0	0	0	0	0	0	0	0	N-P
1216768	175.308	100352	14.458	6016	0.867	984	0.142	407552	58.719	B-P
32512	24.744	25088	19.094	0	0	0	0	2048	1.559	E-P
0	0	0	0	0	0	0	0	0	0	N-P
1605920	263.599	25088	4.118	4672	0.767	3736	0.613	4096	0.672	BE-CBR
443840	313.247	0	0	0	0	0	0	0	0	N-CBR
445504	316.803	0	0	0	0	0	0	0	0	N-CBR
447536	318.594	0	0	0	0	0	0	0	0	N-CBR
2001200	274.445	100352	13.762	4704	0.645	1944	0.267	16384	2.247	B-P
498304	352.258	0	0	0	0	0	0	0	0	L-P
383232	268.098	25088	17.551	0	0	0	0	4096	2.865	L-P
1848320	307.427	50176	8.346	2384	0.397	972	0.162	8192	1.363	EB-CBR
371456	273.196	25088	18.452	0	0	0	0	4096	3.012	L-CBR
479616	353.02	0	0	0	0	0	0	0	0	L-CBR
488064	358.357	0	0	0	0	0	0	0	0	L-CBR
2074848	289.067	25088	3.495	12944	1.803	1584	0.221	4096	0.571	EB-CBR
443488	316.587	0	0	0	0	0	0	0	0	L-CBR
441024	316.516	0	0	0	0	0	0	0	0	L-CBR
1997904	331.804	0	0	0	0	0	0	0	0	L-CBR
417584	298.402	8192	5.854	0	0	0	0	2048	1.463	L-CBR
441408	316.496	0	0	0	0	0	0	0	0	L-CBR
2383984	332.434	0	0	0	0	0	0	0	0	L-CBR
454592	315.454	0	0	0	0	0	0	0	0	L-CBR
442816	317.338	0	0	0	0	0	0	0	0	L-CBR
807632	244.917	8192	2.484	0	0	0	0	2048	0.621	E-CBR
