50688	40.983	0	0	14928	12.07	464	0.375	0	0	B-CR
194560	133.063	28672	19.609	0	0	0	0	256	0.175	L-CR
187392	133.331	28672	20.4	0	0	0	0	256	0.182	L-CR
190976	131.053	24424	16.76	0	0	0	0	256	0.176	L-CR
4120576	114.137	549008	15.207	14928	0.413	464	0.013	4864	0.135	EB-CR
244224	142.942	28672	16.781	0	0	0	0	256	0.15	L-CR
230656	141.371	28672	17.573	0	0	0	0	256	0.157	L-CR
203520	138.338	28672	19.489	0	0	0	0	256	0.174	L-CR
197504	138.513	28672	20.108	0	0	0	0	256	0.18	L-CR
458880	28.563	57344	3.569	14928	0.929	464	0.029	512	0.032	EB-CR
264960	139.911	28672	15.14	0	0	0	0	256	0.135	L-CR
201728	135.34	28672	19.236	0	0	0	0	256	0.172	L-CR
909056	138.48	129024	19.655	0	0	0	0	1280	0.195	L-CR
217088	149.667	14336	9.884	0	0	0	0	128	0.088	L-CR
217088	155.095	28672	20.484	0	0	0	0	128	0.091	L-CR
1006080	137.282	143360	19.562	0	0	0	0	1280	0.175	L-CR
50688	29.467	28672	16.668	0	0	0	0	256	0.149	E-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
544896	89.173	57344	9.384	22784	3.729	464	0.076	512	0.084	B-CR
228096	135.416	28672	17.022	1536	0.912	0	0	256	0.152	L-CR
2249600	140.519	315392	19.701	5392	0.337	0	0	2816	0.176	L-CR
203520	139.556	28672	19.661	0	0	0	0	256	0.176	L-CR
189952	143.663	0	0	0	0	0	0	128	0.097	L-CR
217088	156.503	28672	20.67	0	0	0	0	128	0.092	L-CR
189952	146.449	28672	22.106	0	0	0	0	256	0.197	L-CR
176384	134.685	28672	21.894	0	0	0	0	256	0.195	L-CR
1304320	142.487	172032	18.793	0	0	0	0	1536	0.168	L-CR
165760	124.511	28672	21.537	0	0	0	0	256	0.192	L-CR
190080	133.886	28672	20.196	0	0	0	0	256	0.18	L-CR
166912	128.601	28672	22.091	0	0	0	0	256	0.197	L-CR
137216	105.493	28672	22.043	0	0	0	0	256	0.197	E-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
1179648	146.851	215040	26.77	9104	1.133	176	0.022	4096	0.51	B-C
395904	275.159	71680	49.819	0	0	0	0	1024	0.712	L-C
341376	250.68	71680	52.636	0	0	0	0	1536	1.128	L-C
147456	101.464	43008	29.594	0	0	0	0	512	0.352	E-C
0	0	0	0	0	0	0	0	0	0	N-C
0	0	0	0	0	0	0	0	0	0	N-C
0	0	0	0	0	0	0	0	0	0	N-C
0	0	0	0	0	0	0	0	0	0	N-C
0	0	0	0	0	0	0	0	0	0	N-C
0	0	0	0	0	0	0	0	0	0	N-C
833024	116.67	315392	44.173	18960	2.655	176	0.025	5632	0.789	B-CR
272896	185.287	100352	68.135	0	0	0	0	2048	1.391	L-CR
289792	217.288	100352	75.244	0	0	0	0	1536	1.152	L-CR
668672	113.273	286720	48.57	0	0	0	0	5120	0.867	E-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
1032192	174.5	200704	33.931	7984	1.35	176	0.03	7168	1.212	BE-CBR
0	0	0	0	0	0	0	0	0	0	N-CBR
0	0	0	0	0	0	0	0	0	0	N-CBR
0	0	0	0	0	0	0	0	0	0	N-CBR
656896	100.019	172032	26.193	14256	2.171	464	0.071	1536	0.234	B-CR
189952	141.188	28672	21.311	0	0	0	0	256	0.19	L-CR
135680	104.084	57344	43.99	0	0	0	0	512	0.393	L-CR
189952	121.908	43008	27.602	0	0	0	0	512	0.329	L-CR
176384	134.255	43008	32.736	0	0	0	0	256	0.195	L-CR
149248	115.189	34024	26.26	0	0	0	0	512	0.395	L-CR
176384	136.263	51984	40.159	0	0	0	0	256	0.198	L-CR
149248	116.375	28672	22.357	0	0	0	0	384	0.299	L-CR
159232	124.541	57344	44.851	0	0	0	0	384	0.3	L-CR
152064	118.689	28672	22.379	0	0	0	0	256	0.2	L-CR
101376	77.639	57344	43.917	0	0	0	0	512	0.392	E-CR
