630528	100.998	143360	22.963	4864	0.779	464	0.074	1280	0.205	B-CR
114944	82.943	57344	41.379	0	0	0	0	512	0.369	E-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
644096	103.004	157696	25.219	4848	0.775	464	0.074	1536	0.246	B-CR
101376	73.887	43008	31.346	0	0	0	0	256	0.187	E-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
669440	107.198	172032	27.548	4848	0.776	464	0.074	1536	0.246	B-CR
76032	54.577	28672	20.581	0	0	0	0	256	0.184	E-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	21504	14.62	10848	7.375	16	0.011	344320	234.096	B-M
0	0	25088	17.519	0	0	0	0	403584	281.817	L-M
105984	74.821	66304	46.808	2848	2.011	128	0.09	56512	39.895	EB-CR
138880	97.503	62720	44.034	1280	0.899	1808	1.269	960	0.674	EB-CBR
377728	258.73	0	0	0	0	0	0	0	0	L-CBR
0	0	53312	35.433	1856	1.234	36	0.024	100992	67.123	EB-P
227840	165.603	56448	41.029	2400	1.744	352	0.256	27328	19.863	L-P
56960	39.026	31360	21.486	0	0	0	0	960	0.658	E-P
0	0	34496	23.974	4496	3.125	36	0.025	150528	104.612	B-M
0	0	43904	31.192	0	0	0	0	163072	115.854	E-M
242944	170.801	0	0	1440	1.012	2140	1.505	0	0	B-CBR
285120	205.716	0	0	0	0	0	0	0	0	L-CBR
280512	190.996	0	0	0	0	0	0	0	0	L-CBR
285792	194.455	0	0	0	0	0	0	0	0	L-CBR
297184	215.212	0	0	0	0	0	0	0	0	L-CBR
232080	163.11	19600	13.775	224	0.157	736	0.517	3200	2.249	EB-C
253968	179.137	19600	13.825	224	0.158	736	0.519	1600	1.129	EB-C
179600	130.351	21944	15.927	224	0.163	736	0.534	3200	2.323	EB-C
233536	167.98	17248	12.406	1392	1.001	2136	1.536	0	0	EB-CBR
296800	196.937	0	0	0	0	0	0	0	0	L-CBR
287040	205.985	0	0	0	0	0	0	0	0	L-CBR
282320	204.685	0	0	0	0	0	0	0	0	L-CBR
264272	192.429	0	0	0	0	0	0	0	0	L-CBR
95632	65.562	26656	18.275	4496	3.082	36	0.025	32960	22.596	EB-M
0	0	12544	8.696	0	0	0	0	47040	32.611	E-M
