90624	75.419	0	0	14736	12.264	800	0.666	0	0	B-CR
226560	163.864	0	0	0	0	0	0	0	0	L-CR
174848	132.624	25088	19.03	0	0	0	0	256	0.194	L-CR
210560	158.103	0	0	0	0	0	0	0	0	L-CR
210368	139.812	25088	16.674	0	0	0	0	256	0.17	L-CR
175680	130.02	21352	15.802	0	0	0	0	256	0.189	L-CR
221952	167.092	3728	2.807	0	0	0	0	0	0	L-CR
173760	131.001	25088	18.914	0	0	0	0	256	0.193	L-CR
214848	161.505	0	0	0	0	0	0	0	0	L-CR
192576	138.621	25088	18.059	0	0	0	0	256	0.184	L-CR
211776	159.412	0	0	0	0	0	0	0	0	L-CR
196032	136.14	25088	17.423	0	0	0	0	256	0.178	L-CR
224640	159.519	0	0	0	0	0	0	0	0	L-CR
183168	133.907	25088	18.341	0	0	0	0	256	0.187	L-CR
192576	138.34	12544	9.011	0	0	0	0	256	0.184	L-CR
0	0	12544	9.387	0	0	0	0	0	0	E-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
152448	109.142	0	0	14736	10.55	800	0.573	0	0	B-CR
210048	156.949	0	0	0	0	0	0	0	0	L-CR
181248	136.483	25088	18.892	0	0	0	0	256	0.193	L-CR
181248	137.167	12544	9.493	0	0	0	0	256	0.194	L-CR
1144128	146.865	87808	11.271	0	0	0	0	768	0.099	L-CR
223744	161.319	0	0	0	0	0	0	0	0	L-CR
174976	133.016	25088	19.072	0	0	0	0	256	0.195	L-CR
218368	161.604	0	0	0	0	0	0	0	0	L-CR
175872	133.894	25088	19.1	0	0	0	0	256	0.195	L-CR
237888	163.071	0	0	0	0	0	0	0	0	L-CR
0	0	25088	17.476	0	0	0	0	256	0.178	E-CR
199296	145.744	0	0	14736	10.776	800	0.585	0	0	B-CR
174144	131.598	25088	18.959	0	0	0	0	256	0.193	L-CR
215616	163.742	0	0	0	0	0	0	0	0	L-CR
176192	133.914	25088	19.068	0	0	0	0	256	0.195	L-CR
208960	157.982	0	0	0	0	0	0	0	0	L-CR
188096	137.285	25088	18.311	0	0	0	0	256	0.187	L-CR
242368	160.127	0	0	0	0	0	0	0	0	L-CR
192064	136.385	25088	17.815	0	0	0	0	256	0.182	L-CR
215744	155.324	0	0	0	0	0	0	0	0	L-CR
185088	138.437	25088	18.765	0	0	0	0	256	0.191	L-CR
177408	131.489	12544	9.297	0	0	0	0	256	0.19	L-CR
223872	166.126	12544	9.308	0	0	0	0	0	0	L-CR
