329344	235.027	25088	17.903	17040	12.16	296	0.211	512	0.365	B-CR
472512	329.881	48360	33.762	0	0	0	0	1024	0.715	L-CR
497600	365.249	26896	19.742	0	0	0	0	512	0.376	L-CR
444544	332.491	50176	37.529	0	0	0	0	1024	0.766	L-CR
454912	330.103	50176	36.41	0	0	0	0	1024	0.743	L-CR
463488	341.312	37632	27.712	0	0	0	0	1024	0.754	L-CR
522368	393.086	37632	28.318	0	0	0	0	512	0.385	L-CR
435904	306.96	50176	35.333	0	0	0	0	1024	0.721	L-CR
460224	340.642	50176	37.139	0	0	0	0	1024	0.758	L-CR
178944	117.315	25088	16.448	0	0	0	0	512	0.336	E-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
0	0	0	0	0	0	0	0	0	0	N-CR
1335264	185.602	50176	6.974	26368	3.665	128	0.018	2048	0.285	B-CBR
338080	249.511	25088	18.516	400	0.295	0	0	1024	0.756	L-CBR
354704	250.354	25088	17.707	0	0	0	0	1024	0.723	L-CBR
1648752	273.19	75264	12.471	0	0	0	0	3072	0.509	L-CBR
247168	184.472	25088	18.724	0	0	0	0	1024	0.764	E-CBR
0	0	0	0	0	0	0	0	0	0	N-CBR
0	0	0	0	0	0	0	0	0	0	N-CBR
0	0	50176	6.941	11360	1.572	36	0.005	802816	111.061	BE-M
0	0	0	0	0	0	0	0	0	0	N-M
0	0	0	0	0	0	0	0	0	0	N-M
1382608	232.22	0	0	12960	2.177	1584	0.266	0	0	B-CBR
472272	310.468	0	0	0	0	0	0	0	0	L-CBR
443584	315.063	0	0	0	0	0	0	0	0	L-CBR
444592	317.981	0	0	0	0	0	0	0	0	L-CBR
2345072	329.002	8192	1.149	0	0	0	0	2048	0.287	L-CBR
447808	315.451	0	0	0	0	0	0	0	0	L-CBR
443056	317.328	0	0	0	0	0	0	0	0	L-CBR
2016096	331.287	0	0	0	0	0	0	0	0	L-CBR
443456	316.44	0	0	0	0	0	0	0	0	L-CBR
444720	317.546	0	0	0	0	0	0	0	0	L-CBR
444096	316.888	0	0	0	0	0	0	0	0	L-CBR
310400	113.653	8192	3	0	0	0	0	2048	0.75	E-CBR
