43520	5.336	0	0	21248	2.605	336	0.041	64	0.008	B-CBR
400640	200.496	51376	25.711	5888	2.947	0	0	1216	0.609	L-CBR
300224	222.233	35152	26.02	4096	3.032	0	0	768	0.568	L-CBR
291136	220.311	32448	24.554	4096	3.1	0	0	832	0.63	L-CBR
306912	227.016	37856	28.001	4096	3.03	0	0	832	0.615	L-CBR
293664	221.043	32448	24.424	1680	1.265	0	0	768	0.578	L-CBR
290160	224.516	37856	29.292	0	0	0	0	896	0.693	L-CBR
303184	231.725	32448	24.8	0	0	0	0	768	0.587	L-CBR
289536	217.058	37856	28.38	0	0	0	0	896	0.672	L-CBR
383040	26.822	127712	8.943	20064	1.405	16	0.001	1268864	88.852	EB-CBRM
0	0	7488	5.098	0	0	0	0	116736	79.469	E-M
0	0	0	0	0	0	0	0	0	0	N-M
0	0	0	0	0	0	0	0	0	0	N-M
0	0	0	0	0	0	0	0	0	0	N-M
435200	47.33	24336	2.647	25344	2.756	336	0.037	640	0.07	B-CR
333856	222.344	18928	12.606	4096	2.728	0	0	384	0.256	L-CR
342720	225.862	21632	14.256	4096	2.699	0	0	512	0.337	L-CR
336608	221.987	21632	14.266	416	0.274	0	0	512	0.338	L-CR
320064	222.435	21632	15.034	0	0	0	0	512	0.356	L-CR
325824	223.976	21632	14.87	0	0	0	0	512	0.352	L-CR
340096	238.493	16224	11.377	0	0	0	0	384	0.269	L-CR
326528	233.441	21632	15.465	0	0	0	0	512	0.366	L-CR
2299120	163.063	134784	9.559	57488	4.077	32	0.002	3200	0.227	EB-CRC
318848	225.628	16640	11.775	0	0	0	0	384	0.272	L-C
292416	224.633	16224	12.463	0	0	0	0	384	0.295	L-C
145040	107.624	10816	8.026	0	0	0	0	256	0.19	E-C
