147264	124.603	0	0	6688	5.659	800	0.677	0	0	B-CB
191168	137.58	25088	18.055	0	0	0	0	512	0.368	L-CB
171328	132.798	25088	19.446	0	0	0	0	512	0.397	L-CB
169920	131.932	25088	19.479	0	0	0	0	512	0.398	L-CB
176000	136.899	25088	19.514	0	0	0	0	512	0.398	L-CB
175040	136.093	25088	19.506	0	0	0	0	512	0.398	L-CB
56640	40.825	25088	18.083	0	0	0	0	512	0.369	E-CB
360960	190.615	65856	34.777	5088	2.687	480	0.253	2304	1.217	B-P
105984	81.197	109760	84.09	0	0	0	0	3840	2.942	E-P
286464	197.084	0	0	1312	0.903	1808	1.244	0	0	B-CR
194816	143.35	31360	23.075	2384	1.754	352	0.259	640	0.471	EB-C
284800	215.119	78400	59.218	0	0	0	0	3200	2.417	E-C
205312	146.782	0	0	1440	1.029	2140	1.53	0	0	B-CBR
280576	206.059	0	0	0	0	0	0	0	0	L-CBR
303680	190.826	0	0	0	0	0	0	0	0	L-CBR
264512	194.722	0	0	0	0	0	0	0	0	L-CBR
282112	208.445	0	0	0	0	0	0	0	0	L-CBR
188496	130.161	19600	13.534	1392	0.961	2136	1.475	3200	2.21	EB-C
285632	206.288	0	0	0	0	0	0	0	0	L-C
267728	196.87	0	0	0	0	0	0	0	0	L-C
257840	190.592	0	0	0	0	0	0	0	0	L-C
291808	199.931	0	0	0	0	0	0	0	0	L-C
285136	209.619	0	0	0	0	0	0	0	0	L-C
181936	133.166	19600	14.346	1392	1.019	2136	1.563	1600	1.171	EB-C
287696	211.568	0	0	0	0	0	0	0	0	L-C
258512	190.243	0	0	0	0	0	0	0	0	L-C
279632	195.136	0	0	0	0	0	0	0	0	L-C
283328	209.296	0	0	0	0	0	0	0	0	L-C
233536	154.169	19600	12.939	0	0	0	0	1600	1.056	E-C
247120	179.002	0	0	1392	1.008	2136	1.547	0	0	B-C
278336	204.654	0	0	0	0	0	0	0	0	L-C
276816	203.414	0	0	0	0	0	0	0	0	L-C
258640	190.126	0	0	0	0	0	0	0	0	L-C
281920	208.501	0	0	0	0	0	0	0	0	L-C
187456	135.841	19600	14.203	1392	1.009	2136	1.548	1600	1.159	EB-C
279616	194.365	0	0	0	0	0	0	0	0	L-C
291920	206.722	0	0	0	0	0	0	0	0	L-C
272976	201.142	0	0	0	0	0	0	0	0	L-C
256720	189.741	0	0	0	0	0	0	0	0	L-C
287680	211.208	0	0	0	0	0	0	0	0	L-C
179600	131.53	19600	14.354	272	0.199	740	0.542	4800	3.515	E-C
179600	130.082	39200	28.392	224	0.162	736	0.533	1600	1.159	BE-P
0	0	6400	4.344	4496	3.051	36	0.024	78400	53.208	BE-M
