ro_data
1800
242060
418160
573160
738500
902960
1057420
1209560
57900
209296
362100
512380
669040
819980
972472
1121440
1273240
122960
276260
427100
579220
730860
883440
1040786
1192320
32480
185480
336880
486180
652980
805860
957340
1106780
1256900
97580
248640
425660
576260
726124
876160
1026568
1176840
16600
167760
326560
478300
628360
779020
931600
1082440
1234300
75160
227720
461860
618040
769887
922260
1074440
1226360
66829
218380
370320
521520
675880
827400
979500
1131480
1282500
124140
274980
426580
578064
729960
880080
1034884
1187740
29040
179020
328320
480204
632480
784780
936420
1085540
1238264
78580
233184
384420
536960
687264
837840
988780
1139301
1289180
127760
277800
426940
577121
726980
879204
1032660
1183965
23233
173360
324520
474064
625160
776960
926840
1078140
1227460
66560
216420
365320
514000
664680
818460
969221
1119436
1270340
177880
331320
483220
634140
785060
935560
1085480
1235280
74540
224010
377380
527844
678284
829532
982100
1131520
1280405
119440
269960
419340
569840
720160
869600
1019060
1170060
10260
161440
312220
462408
614100
762984
911287
1061140
1212180
57020
208204
358820
508460
656924
806297
956364
1105760
1255600
93200
243080
393404
542224
691360
843620
994340
1143740
1293000
132200
280844
430684
581060
733200
886740
1036000
1185120
25080
175564
326620
475820
625200
774764
924660
1075060
1223984
64460
215120
366220
517540
668420
818395
969720
1117900
1268740
107480
256120
407340
555980
708440
859200
1010980
1160680
900
150899
299840
448584
598380
748160
899009
1050387
1199820
39340
188424
339392
490200
641960
792960
943200
1093640
1244400
82620
232560
381380
532359
682160
832524
982684
1137320
1288300
126964
276140
425060
577120
728280
878580
1029004
1178180
16304
166660
317780
470160
622140
773080
923920
1074020
1224624
64000
213660
365680
516261
667540
818120
968140
1117104
1267460
106920
257880
407940
558880
713160
864300
1069021
1232620
74400
223300
372160
521660
672460
822330
972100
1121520
1270937
109800
259800
409680
560160
710541
860064
1011160
1159880
1309740
148740
298340
448400
598400
748520
897390
1047647
1198480
37604
186744
336220
486340
636920
788680
975840
1129360
1280970
120600
271660
423767
575280
725980
877260
1029400
1180280
20080
170300
321300
470250
621860
771100
920704
1070461
1220820
60840
209384
359340
509740
660380
811160
962380
1113640
1264820
104080
255621
405184
554928
705420
856787
1007660
1157780
1309620
149620
300864
456080
605260
755840
905640
1055610
1205100
43580
193320
343980
494201
645060
796400
947280
1097120
1248500
85440
234760
384646
533680
686120
837440
989740
1140340
1292360
132740
284860
435220
585500
735264
886286
1035720
1185260
24500
175540
325420
476900
626920
776961
927200
1076280
1227720
68338
218600
369080
519520
669020
823180
973700
1124420
1274944
114190
265620
414500
564040
714020
865080
1014480
1164560
3904
155880
306640
456700
606340
756600
906040
1056160
1205120
45210
194700
345100
495320
645000
858064
1014880
1165580
6440
156060
307740
457044
607460
758520
910060
1058460
1208460
48280
197060
347080
497280
647040
797120
946980
1097140
1246678
86460
235940
386288
534980
684560
839456
991060
1142180
1290840
129060
279960
428500
579260
729640
880340
1030160
1180595
20190
171740
321801
471600
622600
773860
925420
1077180
1228890
69180
219360
369740
518840
668360
818204
967580
1118660
1267400
107980
257936
407580
556200
704498
853940
1003240
1152200
1301040
140204
288700
438404
588601
738580
890264
1040160
1191000
30860
181520
332880
483400
633400
784200
934860
1086200
1236480
76600
227645
380400
530560
680380
830440
980460
1129380
1281180
120165
270529
420200
570191
719321
869240
1019340
1169360
6320
155040
304420
454120
604780
755560
905740
1055020
1204240
42840
192840
343040
493600
643581
793984
942721
1092800
1241500
81404
230800
380540
530200
680360
830221
980640
