ro_data
2240
91180
143880
189960
237040
282240
326278
370740
418560
461740
505200
548180
593560
637398
680620
723200
765900
814000
857920
900800
943440
986120
1029140
1075680
1118500
1161200
1204460
1247620
1290440
37720
81420
124360
166980
209400
251740
293880
344100
387020
429380
471880
514474
556880
599320
641560
686240
728880
770980
812660
854820
897320
939760
981829
1023680
1068700
1111560
1154338
1196840
1239040
1281960
13920
56340
98940
140840
185320
227400
269720
311860
354420
396980
439060
481220
522760
564700
607180
651720
694300
736720
778680
821180
863180
905240
947140
989282
1030780
1073160
1114903
1159360
1203060
1245720
1287960
19180
61460
103740
146120
188320
230060
272240
314700
357160
399560
443460
485800
528740
570720
613140
655000
697120
738880
780720
822460
863870
906380
948200
990620
1032060
1074540
1118960
1161500
1204000
1245880
1288180
19160
61080
103440
145558
187740
229980
272240
314240
355930
397680
439580
481600
522960
566540
609020
651220
693280
735160
777380
819638
861760
904140
946180
988060
1030180
1072400
1114900
1157200
1198900
1241220
1283301
14400
57120
101460
144040
186400
228580
270300
312580
355240
397480
439860
481660
523520
565500
607700
650020
692420
734180
776540
817920
860680
903040
945100
987200
1028900
1072996
1115175
1157160
1199260
1240800
1282820
14580
56880
98340
139980
182340
224200
266480
308780
350680
392300
434140
475960
518460
560400
602500
644340
687040
729440
772120
815660
858420
901080
943720
986038
1027960
1070140
1111860
1154000
1196120
1238340
1280680
12360
54796
96520
139180
181080
223320
264918
306820
349300
391020
433180
475220
517500
560200
601960
643740
685960
729540
771620
813540
856300
897880
939280
980620
1053480
1099560
1142220
1184880
1227260
1269260
640
42400
84400
125740
168320
210020
251680
293820
336480
378480
420240
462760
505404
547600
590380
632440
674540
716700
758460
803040
845620
887500
929720
971880
1013860
1055840
1097780
1139780
1182120
1224240
1266060
1307940
38860
80600
122480
164460
206600
248300
290160
332060
373620
415360
457000
498800
540960
582940
625360
667240
709320
751380
793080
835220
877280
919180
961240
1043060
1087660
1129780
1171560
1213240
1255520
1297800
29280
71480
113700
155780
198200
240060
281780
323380
365580
407360
449040
491380
533760
576000
617840
659733
701760
743660
785600
827940
869720
912040
954220
996040
1038320
1080100
1122520
1164800
1206620
1248520
1290020
21000
63420
107360
149540
192409
234640
276220
318060
359940
401940
443440
485940
527780
569260
611282
652983
695280
737260
779120
821880
864000
906300
948460
990720
1033080
1075480
1117880
1159880
1202220
1244520
1286340
18082
60100
101900
143780
185780
227820
269800
312040
354180
396198
438180
480240
521680
563840
606240
648160
690360
733620
776300
818640
860840
902800
945400
987560
1029740
1071560
1113820
1155820
1198340
1240920
1283280
14040
56060
98000
139720
181760
223958
