Means,STDs,Min,Max,Num_samples
11.833602846054372,0.5247971524897206,11.0,12.5625,773.0
11.819803548795994,0.5309084907694981,11.0,12.5625,789.0
11.834990284974142,0.520834931164932,11.0,12.55,772.0
11.835585585585612,0.5173334074433101,11.0,12.575,777.0
11.823678343948991,0.527506737228287,10.9875,12.525,785.0
11.842794689119222,0.5302143794804298,11.0,12.55,772.0
11.841159326424892,0.5270588065925943,10.9875,12.5625,772.0
11.834681056701138,0.5189893122294811,11.0,12.5625,776.0
11.836602564102629,0.5291851303425876,11.0,12.5875,780.0
11.836532258064574,0.5211160772921306,10.9875,12.5,775.0
11.841575386597981,0.5265913888026856,11.0,12.525,776.0
11.834900513478857,0.5305308171959431,10.9875,12.55,779.0
11.84378238341973,0.5231591380354611,10.9875,12.525,772.0
11.838107416879911,0.5233764285999726,11.0,12.525,782.0
11.82621419676224,0.5221814599637497,10.9875,12.5625,803.0
11.838722651222778,0.5186126864362778,11.0,12.5125,777.0
11.838851351351462,0.5278402016282963,11.0,12.525,777.0
11.843595979247725,0.527408789304617,10.9875,12.525,771.0
11.828826530612401,0.5265660616217177,11.0,12.5625,784.0
11.83922580645172,0.5172883674964305,11.0,12.525,775.0
11.849339561855876,0.5304750673967781,11.0,12.6,776.0
11.838238125802464,0.5310160878687246,11.0,12.5875,779.0
11.833184713375834,0.5299487824412072,10.9875,12.5375,785.0
11.838414634146437,0.5265597677757643,11.0,12.575,779.0
11.841135778635817,0.5285156025812743,10.9875,12.5375,777.0
11.839534883721083,0.5192758168288404,11.0125,12.5875,774.0
11.829867256637229,0.5309194002596693,11.0125,12.5875,791.0
11.843798324742357,0.5213285580165751,10.9875,12.5625,776.0
11.839831606217745,0.5217037098215007,11.0,12.525,772.0
11.845077720207325,0.5266623152845116,10.9875,12.525,772.0
11.83962386511038,0.5196310078438674,11.0,12.575,771.0
11.840846203346299,0.5197644718029324,11.0,12.5125,777.0
11.844635953608288,0.530830166518741,11.0,12.55,776.0
11.840762273901921,0.5210229610571563,11.0,12.575,774.0
11.851316644993563,0.5176818327979473,11.0,12.575,769.0
11.844442654639298,0.5307731004173271,11.0125,12.575,776.0
11.846481841764096,0.5242840520198147,11.0,12.5875,771.0
11.844146183699927,0.5233865368392787,10.9875,12.55,773.0
11.844854838709772,0.5308212275393686,11.0,12.5625,775.0
