ro_data
145300
400060
620085
833200
1046320
1256420
156540
366520
577880
788800
999620
1209533
111140
320580
530460
739820
949600
1161540
61032
270720
480300
689960
898780
1112040
11140
220480
430020
639880
849740
1070780
1281420
180640
389880
599460
809540
1019420
1235820
135460
344080
552580
676840
887000
1096680
1305858
206000
416060
625260
832920
1041400
1250500
150440
359398
568620
780520
990200
1199760
98900
307960
517100
725800
935280
1145320
43980
255940
466140
676280
885160
1094720
1303200
201940
411800
620340
829060
1037620
1288940
187860
397300
606760
816140
1024720
1233380
131640
340732
549740
759080
968840
1180204
79640
288420
487200
698060
907460
1118080
16640
226340
435440
646120
855560
1064740
1274093
175140
384960
594600
803040
1013360
1223020
121440
330800
540000
749640
958800
1168120
66680
275940
484960
693980
905540
1115157
14560
223280
432480
642340
851845
1061520
1270780
169360
378720
588620
797440
1006600
1215080
113840
323660
532620
744580
954263
1163920
62680
281320
490800
699900
909362
1119320
17940
226660
435470
644640
853960
1062940
1272820
171700
382240
591400
801120
1012780
1223260
122340
332060
542045
751520
960860
1170300
69360
279220
489560
698440
907960
1116940
16260
225060
433840
642893
852480
1061020
1269720
169460
377400
589380
799260
1009120
1219320
119060
328700
537660
746740
955400
1164920
80880
291540
501804
711140
920940
1130200
28860
237380
447300
656300
866080
1075240
1283778
182240
390640
601200
811020
1020480
1230300
128360
337960
546420
755720
964860
1174040
72020
280960
490900
699720
909700
1119840
18860
228320
437840
646660
855600
1064240
1273520
172820
381420
590660
801320
1010300
1220180
120800
329680
537640
747280
955600
1191140
92720
302620
511885
720880
929480
1138820
38000
247040
455700
665100
874680
1083620
1292840
191600
401400
610460
820500
1029640
1238820
137820
347040
556340
764840
973640
1182900
81360
293280
502940
711880
920720
1130060
28320
237500
446200
655080
863980
1072980
1283180
180880
389400
597780
806820
1016020
1225380
124400
332980
542060
751000
984200
1195520
94480
303340
513060
722120
931060
1140320
38900
249380
457880
666640
877220
1086800
1300
211077
420560
629760
839360
1048720
1257660
156060
365440
573980
782540
992700
1202500
101100
310300
519540
728620
937940
1146780
45240
254160
464120
673280
882800
1091280
1300500
198400
407960
616960
826400
1035160
1244480
142600
350740
560760
792060
1003320
1212140
110840
320620
531920
741080
950680
1160100
58357
267560
477180
687080
897540
1107860
6480
215720
425160
634380
844080
1052920
1262140
161180
371380
580722
790900
1000080
1210240
109000
318860
528640
738700
948240
1157484
56800
265820
473840
682480
891360
1100060
1309340
207520
416300
625500
834240
1042700
1252640
150820
360140
589160
800700
1012760
1223420
121420
330840
539640
748120
956960
1165760
64340
273120
481760
691460
901020
1109320
7140
217060
426220
635860
844900
1053240
1262320
161020
370000
579000
788040
998300
1207620
105960
315560
525500
733420
942660
1151560
50020
258580
467640
676320
885800
1095940
1305880
204740
413280
622460
831400
1040460
1249860
148060
378640
590280
799842
1009640
1218458
118520
328120
537420
747020
956560
1165400
63740
272420
481720
690940
900480
1108780
7900
217480
426000
634840
844400
1053860
1263120
161900
370900
580600
789660
998500
1207520
106580
315440
524340
733100
942240
1150960
48800
257800
467100
675400
885020
1093960
1303120
201900
411120
620580
830140
1039200
1247880
146440
380820
589960
799680
1008260
1217480
116760
326180
534720
743800
953100
1160920
59800
268680
480020
688800
897820
1106640
5480
214940
423640
632360
841560
1050738
1259840
158200
367020
576408
785620
