ro_data
11140
681560
911320
1124420
26520
237240
446598
655760
867780
1077080
1286640
183800
394940
603580
812060
1021340
1230640
131400
340360
548220
756180
964438
1172380
73120
281400
490260
698760
906480
1115120
23380
233060
441940
649780
858220
1065860
1274240
177980
386880
595200
803220
1011520
1132900
32820
241420
451900
660480
868400
1076640
1285000
182500
391200
599320
807160
1016400
1225080
121960
330340
539240
747580
955460
1164420
61760
269400
480200
687920
895780
1104240
1480
210020
418560
625180
833460
1041780
1248540
176360
384560
593380
800980
1009420
1217360
115200
323580
533140
741060
949500
1158360
58240
267500
476360
684820
915280
1125160
23140
231540
439120
647520
856080
1064680
1272820
170300
380020
588200
796700
1005500
1213960
111000
319020
527100
735220
942420
1149780
47040
255120
462780
670820
878460
1088460
1297420
194880
403540
612480
820820
1029400
1237640
134480
342620
549580
756840
964020
1171840
68860
276180
483360
690920
902500
1110320
7460
215700
423420
631100
863860
1072920
1281000
178220
386880
595280
803120
1012040
1219960
117480
325340
532960
741080
948080
1158240
56960
265120
472820
680740
888340
1096440
1304640
201460
408720
616400
824720
1032600
1240020
137800
345446
553520
762300
970360
1177520
74620
281880
489300
699640
908120
1115840
13420
221560
429540
637760
844642
1052000
1260120
157186
364280
526040
734920
942540
1150340
46660
253860
461720
669840
877100
1084400
1292520
189440
396360
606000
814400
1023100
1230640
127920
335380
542940
749700
956620
1164200
61980
268940
476700
684160
891680
1099420
1306600
203480
412100
619860
827680
1034480
1242480
140460
347500
555000
763600
970898
1177800
76960
285100
492840
699460
907200
1114480
11520
219100
316680
525060
732675
939680
1146560
43680
251460
459800
667480
875360
1082500
1290640
188680
396280
603520
811080
1019180
1226960
123820
332540
539260
746400
954320
1162300
62240
271080
478440
686440
894400
1101960
1310240
206980
414680
622920
830980
1038740
1246560
144340
352380
559920
767560
975156
1183340
80360
287900
495400
703960
912240
1119340
16560
130920
339320
547420
754760
962800
1170720
67480
274980
482880
690400
913460
1122480
19400
226800
434320
642620
849760
1058180
1265780
162600
369560
577440
784620
992340
1199940
97080
305360
513280
720840
928940
1136380
33780
241380
449220
656900
864800
1071840
1279478
175800
382960
590820
798700
1006260
1214360
110660
318800
526380
733040
939400
1147140
67900
276060
484060
691380
899200
1106800
3420
211160
418600
626380
833800
1041760
1249600
146920
354900
562690
770000
978100
1185960
83920
291620
498560
706460
914080
1122020
19580
226880
434900
641920
850400
1058540
1265480
162660
370440
578360
785940
993560
1200880
98260
305940
513840
721540
930380
1138676
36060
243580
452900
660680
868640
1037994
1247500
145300
352480
560220
768520
976180
1184800
82660
290520
499380
706540
912620
1120220
